Ytrue Nb T d Ypred RSE
3362000000000.000000 10000000000000000.000000 315.000000 0.000330 2130674488089.563965 0.211656
5377000000000.003906 10000000000000000.000000 315.000000 0.000330 5098450005568.067383 0.002830
8600000000000.012695 10000000000000000.000000 315.000000 0.000330 9097042032059.968750 0.003158
13750000000000.003906 10000000000000000.000000 315.000000 0.000330 11972389672472.097656 0.019195
22000000000000.019531 10000000000000000.000000 315.000000 0.000330 30559963795841.535156 0.108985
35180000000000.031250 10000000000000000.000000 315.000000 0.000330 35060388812383.503906 0.000012
56270000000000.039062 10000000000000000.000000 315.000000 0.000330 36031684039558.343750 0.202017
90000000000000.062500 10000000000000000.000000 315.000000 0.000330 80113444117624.015625 0.013556
12000000000.000008 10000000000000000.000000 320.000000 0.000330 12033136036.540768 0.000008
19190000000.000019 10000000000000000.000000 320.000000 0.000330 21285749526.622879 0.010753
30700000000.000034 10000000000000000.000000 320.000000 0.000330 32000045065.931618 0.001720
49090000000.000069 10000000000000000.000000 320.000000 0.000330 48773351213.036644 0.000042
78519999999.999939 10000000000000000.000000 320.000000 0.000330 84033368485.840912 0.004607
125599999999.999878 10000000000000000.000000 320.000000 0.000330 140428615918.683929 0.012467
200900000000.000061 10000000000000000.000000 320.000000 0.000330 213209406515.083313 0.003537
321199999999.999634 10000000000000000.000000 320.000000 0.000330 425838284930.617737 0.080050
513799999999.999634 10000000000000000.000000 320.000000 0.000330 474198777229.146118 0.006437
821700000000.000977 10000000000000000.000000 320.000000 0.000330 606188676802.220215 0.093244
1313999999999.998535 10000000000000000.000000 320.000000 0.000330 1009423018585.663574 0.069940
2102000000000.002197 10000000000000000.000000 320.000000 0.000330 1069662863126.222778 0.473984
3362000000000.000000 10000000000000000.000000 320.000000 0.000330 1588972321509.109131 0.588460
5377000000000.003906 10000000000000000.000000 320.000000 0.000330 4042744967484.690430 0.081896
8600000000000.012695 10000000000000000.000000 320.000000 0.000330 7281606043236.664062 0.027757
13750000000000.003906 10000000000000000.000000 320.000000 0.000330 11962367489926.623047 0.019428
22000000000000.019531 10000000000000000.000000 320.000000 0.000330 13329235299551.929688 0.256382
35180000000000.031250 10000000000000000.000000 320.000000 0.000330 29285174416829.617188 0.033729
56270000000000.039062 10000000000000000.000000 320.000000 0.000330 66863694209655.484375 0.029828
90000000000000.062500 10000000000000000.000000 320.000000 0.000330 84968964000801.562500 0.003310
12000000000.000008 10000000000000000.000000 325.000000 0.000330 14791220787.897415 0.043894
19190000000.000019 10000000000000000.000000 325.000000 0.000330 21523060521.663013 0.013179
30700000000.000034 10000000000000000.000000 325.000000 0.000330 29787201297.174931 0.000911
49090000000.000069 10000000000000000.000000 325.000000 0.000330 56236931704.629303 0.018502
78519999999.999939 10000000000000000.000000 325.000000 0.000330 79434118092.432449 0.000134
125599999999.999878 10000000000000000.000000 325.000000 0.000330 149832087310.613800 0.031202
200900000000.000061 10000000000000000.000000 325.000000 0.000330 247958147677.461395 0.044454
321199999999.999634 10000000000000000.000000 325.000000 0.000330 318095394715.985657 0.000094
513799999999.999634 10000000000000000.000000 325.000000 0.000330 610337844466.861938 0.029719
821700000000.000977 10000000000000000.000000 325.000000 0.000330 742584679693.727173 0.010258
1313999999999.998535 10000000000000000.000000 325.000000 0.000330 908912703835.427856 0.137398
2102000000000.002197 10000000000000000.000000 325.000000 0.000330 1454100728203.504150 0.137337
3362000000000.000000 10000000000000000.000000 325.000000 0.000330 3232928964237.712402 0.001533
5377000000000.003906 10000000000000000.000000 325.000000 0.000330 4123023587951.464355 0.070929
8600000000000.012695 10000000000000000.000000 325.000000 0.000330 6703571407660.741211 0.062383
13750000000000.003906 10000000000000000.000000 325.000000 0.000330 12664668015295.212891 0.006764
22000000000000.019531 10000000000000000.000000 325.000000 0.000330 19429428355653.414062 0.015459
35180000000000.031250 10000000000000000.000000 325.000000 0.000330 33056187219402.507812 0.003879
56270000000000.039062 10000000000000000.000000 325.000000 0.000330 60309420176171.250000 0.004808
90000000000000.062500 10000000000000000.000000 325.000000 0.000330 81561212905522.640625 0.009701
12000000000.000008 10000000000000000.000000 330.000000 0.000330 13410586177.417028 0.012364
19190000000.000019 10000000000000000.000000 330.000000 0.000330 20960635410.375488 0.007794
30700000000.000034 10000000000000000.000000 330.000000 0.000330 36836906245.081856 0.033303
49090000000.000069 10000000000000000.000000 330.000000 0.000330 53294061212.761230 0.006756
78519999999.999939 10000000000000000.000000 330.000000 0.000330 86949323212.863205 0.010407
125599999999.999878 10000000000000000.000000 330.000000 0.000330 140549786469.759613 0.012660
200900000000.000061 10000000000000000.000000 330.000000 0.000330 258340170740.925110 0.063571
321199999999.999634 10000000000000000.000000 330.000000 0.000330 315393306737.620972 0.000333
513799999999.999634 10000000000000000.000000 330.000000 0.000330 477446635726.879272 0.005387
821700000000.000977 10000000000000000.000000 330.000000 0.000330 856241451830.945068 0.001696
1313999999999.998535 10000000000000000.000000 330.000000 0.000330 859937535109.301147 0.182461
2102000000000.002197 10000000000000000.000000 330.000000 0.000330 1489156007145.149658 0.119985
3362000000000.000000 10000000000000000.000000 330.000000 0.000330 3051122260280.402344 0.009422
5377000000000.003906 10000000000000000.000000 330.000000 0.000330 4490069617990.725586 0.032583
8600000000000.012695 10000000000000000.000000 330.000000 0.000330 6495353822910.124023 0.079297
13750000000000.003906 10000000000000000.000000 330.000000 0.000330 12239889315024.447266 0.013550
22000000000000.019531 10000000000000000.000000 330.000000 0.000330 20398445631959.984375 0.005716
35180000000000.031250 10000000000000000.000000 330.000000 0.000330 25593094121870.640625 0.102079
56270000000000.039062 10000000000000000.000000 330.000000 0.000330 52661359885067.554688 0.004395
90000000000000.062500 10000000000000000.000000 330.000000 0.000330 90968364775360.640625 0.000115
12000000000.000008 10000000000000000.000000 335.000000 0.000330 10435707705.923351 0.019540
19190000000.000019 10000000000000000.000000 335.000000 0.000330 16796052459.638371 0.017781
30700000000.000034 10000000000000000.000000 335.000000 0.000330 26411879665.875816 0.022678
49090000000.000069 10000000000000000.000000 335.000000 0.000330 48565831680.068535 0.000115
78519999999.999939 10000000000000000.000000 335.000000 0.000330 93964484444.400375 0.032330
125599999999.999878 10000000000000000.000000 335.000000 0.000330 157958419329.671234 0.052777
200900000000.000061 10000000000000000.000000 335.000000 0.000330 210679495903.221619 0.002260
321199999999.999634 10000000000000000.000000 335.000000 0.000330 421542432263.749634 0.074362
513799999999.999634 10000000000000000.000000 335.000000 0.000330 499088026084.846558 0.000844
821700000000.000977 10000000000000000.000000 335.000000 0.000330 785599716874.739136 0.002019
1313999999999.998535 10000000000000000.000000 335.000000 0.000330 1357003521291.231689 0.001037
2102000000000.002197 10000000000000000.000000 335.000000 0.000330 1979727736789.084961 0.003593
3362000000000.000000 10000000000000000.000000 335.000000 0.000330 2768324765817.633789 0.037869
5377000000000.003906 10000000000000000.000000 335.000000 0.000330 4602569519379.294922 0.024234
8600000000000.012695 10000000000000000.000000 335.000000 0.000330 8540465407710.237305 0.000048
13750000000000.003906 10000000000000000.000000 335.000000 0.000330 9906842765537.861328 0.108427
22000000000000.019531 10000000000000000.000000 335.000000 0.000330 13638157034324.595703 0.233037
35180000000000.031250 10000000000000000.000000 335.000000 0.000330 24110085438028.636719 0.144475
56270000000000.039062 10000000000000000.000000 335.000000 0.000330 47095846396551.328125 0.031759
90000000000000.062500 10000000000000000.000000 335.000000 0.000330 86578261666956.750000 0.001503
12000000000.000008 10000000000000000.000000 340.000000 0.000330 11345767730.271885 0.003144
19190000000.000019 10000000000000000.000000 340.000000 0.000330 15607791583.747591 0.042844
30700000000.000034 10000000000000000.000000 340.000000 0.000330 30742817390.307262 0.000002
49090000000.000069 10000000000000000.000000 340.000000 0.000330 48731303251.744331 0.000054
78519999999.999939 10000000000000000.000000 340.000000 0.000330 75988772749.197281 0.001074
125599999999.999878 10000000000000000.000000 340.000000 0.000330 125796312989.009186 0.000002
200900000000.000061 10000000000000000.000000 340.000000 0.000330 242521927878.739258 0.035556
321199999999.999634 10000000000000000.000000 340.000000 0.000330 324397936975.606750 0.000098
513799999999.999634 10000000000000000.000000 340.000000 0.000330 610344579216.278442 0.029723
821700000000.000977 10000000000000000.000000 340.000000 0.000330 838176456081.971313 0.000394
1313999999999.998535 10000000000000000.000000 340.000000 0.000330 1188049938924.850098 0.010162
2102000000000.002197 10000000000000000.000000 340.000000 0.000330 2376349400167.439941 0.015068
3362000000000.000000 10000000000000000.000000 340.000000 0.000330 4276899310928.060059 0.058213
5377000000000.003906 10000000000000000.000000 340.000000 0.000330 4927451880379.383789 0.007628
8600000000000.012695 10000000000000000.000000 340.000000 0.000330 8672610429617.640625 0.000071
13750000000000.003906 10000000000000000.000000 340.000000 0.000330 12785286215183.980469 0.005294
22000000000000.019531 10000000000000000.000000 340.000000 0.000330 21521654509102.089844 0.000483
35180000000000.031250 10000000000000000.000000 340.000000 0.000330 24130070791659.566406 0.143835
56270000000000.039062 10000000000000000.000000 340.000000 0.000330 57544635194478.554688 0.000502
90000000000000.062500 10000000000000000.000000 340.000000 0.000330 98560641200557.765625 0.008262
12000000000.000008 100000000000000000.000000 290.000000 0.000230 14309040948.613155 0.031051
19190000000.000019 100000000000000000.000000 290.000000 0.000230 21068106141.700077 0.008724
30700000000.000034 100000000000000000.000000 290.000000 0.000230 32969954780.509365 0.005091
49090000000.000069 100000000000000000.000000 290.000000 0.000230 50036935719.600883 0.000365
78519999999.999939 100000000000000000.000000 290.000000 0.000230 71890418944.376236 0.007786
125599999999.999878 100000000000000000.000000 290.000000 0.000230 142603103029.903198 0.016141
200900000000.000061 100000000000000000.000000 290.000000 0.000230 215216545091.016479 0.004740
321199999999.999634 100000000000000000.000000 290.000000 0.000230 331388880114.060852 0.000975
513799999999.999634 100000000000000000.000000 290.000000 0.000230 559029365739.147949 0.007122
821700000000.000977 100000000000000000.000000 290.000000 0.000230 879180530143.988525 0.004574
1313999999999.998535 100000000000000000.000000 290.000000 0.000230 1316138990729.594727 0.000003
2102000000000.002197 100000000000000000.000000 290.000000 0.000230 2176167886016.870850 0.001203
3362000000000.000000 100000000000000000.000000 290.000000 0.000230 3263404363571.203613 0.000886
5377000000000.003906 100000000000000000.000000 290.000000 0.000230 4935901899872.640625 0.007331
8600000000000.012695 100000000000000000.000000 290.000000 0.000230 8496917569454.668945 0.000145
13750000000000.003906 100000000000000000.000000 290.000000 0.000230 14654958474906.423828 0.004064
22000000000000.019531 100000000000000000.000000 290.000000 0.000230 26524229960820.238281 0.035077
35180000000000.031250 100000000000000000.000000 290.000000 0.000230 33224099632247.410156 0.003273
56270000000000.039062 100000000000000000.000000 290.000000 0.000230 56236863671760.804688 0.000000
90000000000000.062500 100000000000000000.000000 290.000000 0.000230 93724407947992.468750 0.001644
12000000000.000008 100000000000000000.000000 295.000000 0.000230 14333476251.565559 0.031657
19190000000.000019 100000000000000000.000000 295.000000 0.000230 21104060426.349300 0.009046
30700000000.000034 100000000000000000.000000 295.000000 0.000230 31863764882.960045 0.001385
49090000000.000069 100000000000000000.000000 295.000000 0.000230 47663108178.364586 0.000870
78519999999.999939 100000000000000000.000000 295.000000 0.000230 71706733137.827255 0.008245
125599999999.999878 100000000000000000.000000 295.000000 0.000230 140669822122.975372 0.012854
200900000000.000061 100000000000000000.000000 295.000000 0.000230 214667117316.659515 0.004395
321199999999.999634 100000000000000000.000000 295.000000 0.000230 316739846791.712891 0.000196
513799999999.999634 100000000000000000.000000 295.000000 0.000230 559985428897.015991 0.007414
821700000000.000977 100000000000000000.000000 295.000000 0.000230 870229114539.936523 0.003294
1313999999999.998535 100000000000000000.000000 295.000000 0.000230 1317262285327.519287 0.000006
2102000000000.002197 100000000000000000.000000 295.000000 0.000230 2176162586139.866211 0.001202
3362000000000.000000 100000000000000000.000000 295.000000 0.000230 3446564943587.545898 0.000617
5377000000000.003906 100000000000000000.000000 295.000000 0.000230 5808898964107.944336 0.005972
8600000000000.012695 100000000000000000.000000 295.000000 0.000230 8746891893006.861328 0.000287
13750000000000.003906 100000000000000000.000000 295.000000 0.000230 14272466078131.349609 0.001391
22000000000000.019531 100000000000000000.000000 295.000000 0.000230 25179297358553.746094 0.018247
35180000000000.031250 100000000000000000.000000 295.000000 0.000230 39709668937921.367188 0.014687
56270000000000.039062 100000000000000000.000000 295.000000 0.000230 67321580967494.890625 0.032242
90000000000000.062500 100000000000000000.000000 295.000000 0.000230 99999999999998.765625 0.011111
12000000000.000008 100000000000000000.000000 300.000000 0.000230 13161362105.693893 0.008540
19190000000.000019 100000000000000000.000000 300.000000 0.000230 20871877062.048733 0.007062
30700000000.000034 100000000000000000.000000 300.000000 0.000230 31191467351.098358 0.000252
49090000000.000069 100000000000000000.000000 300.000000 0.000230 46977432993.373741 0.001935
78519999999.999939 100000000000000000.000000 300.000000 0.000230 69776435030.337265 0.013954
125599999999.999878 100000000000000000.000000 300.000000 0.000230 139237081029.477753 0.010634
200900000000.000061 100000000000000000.000000 300.000000 0.000230 216320710559.837372 0.005472
321199999999.999634 100000000000000000.000000 300.000000 0.000230 325782806548.017273 0.000201
513799999999.999634 100000000000000000.000000 300.000000 0.000230 567194140337.683228 0.009783
821700000000.000977 100000000000000000.000000 300.000000 0.000230 879182324190.286011 0.004574
1313999999999.998535 100000000000000000.000000 300.000000 0.000230 1405498660192.883545 0.004533
2102000000000.002197 100000000000000000.000000 300.000000 0.000230 2168751451742.451660 0.000977
3362000000000.000000 100000000000000000.000000 300.000000 0.000230 3405632655641.489258 0.000166
5377000000000.003906 100000000000000000.000000 300.000000 0.000230 5710684752309.202148 0.003626
8600000000000.012695 100000000000000000.000000 300.000000 0.000230 9174735952562.404297 0.004186
13750000000000.003906 100000000000000000.000000 300.000000 0.000230 14505711068747.298828 0.002863
22000000000000.019531 100000000000000000.000000 300.000000 0.000230 21985677246303.886719 0.000000
35180000000000.031250 100000000000000000.000000 300.000000 0.000230 38181360440425.546875 0.006706
56270000000000.039062 100000000000000000.000000 300.000000 0.000230 66070520582686.898438 0.025835
90000000000000.062500 100000000000000000.000000 300.000000 0.000230 96976626222888.718750 0.005577
12000000000.000008 100000000000000000.000000 305.000000 0.000230 13959315522.115351 0.022917
19190000000.000019 100000000000000000.000000 305.000000 0.000230 21375473451.141251 0.011644
30700000000.000034 100000000000000000.000000 305.000000 0.000230 31351408866.906918 0.000441
49090000000.000069 100000000000000000.000000 305.000000 0.000230 48400477458.535233 0.000200
78519999999.999939 100000000000000000.000000 305.000000 0.000230 70434030074.291550 0.011822
125599999999.999878 100000000000000000.000000 305.000000 0.000230 141632864794.081451 0.014450
200900000000.000061 100000000000000000.000000 305.000000 0.000230 215767813036.873474 0.005099
321199999999.999634 100000000000000000.000000 305.000000 0.000230 319998924805.641602 0.000014
513799999999.999634 100000000000000000.000000 305.000000 0.000230 627761151131.123047 0.040265
821700000000.000977 100000000000000000.000000 305.000000 0.000230 915913285994.881714 0.011794
1313999999999.998535 100000000000000000.000000 305.000000 0.000230 1405477219393.887207 0.004531
2102000000000.002197 100000000000000000.000000 305.000000 0.000230 2141190921801.865723 0.000341
3362000000000.000000 100000000000000000.000000 305.000000 0.000230 3569201643862.861816 0.003578
5377000000000.003906 100000000000000000.000000 305.000000 0.000230 6266865205945.276367 0.023499
8600000000000.012695 100000000000000000.000000 305.000000 0.000230 9277027985799.871094 0.005745
13750000000000.003906 100000000000000000.000000 305.000000 0.000230 15370838069938.544922 0.012430
22000000000000.019531 100000000000000000.000000 305.000000 0.000230 24107333063246.777344 0.008373
35180000000000.031250 100000000000000000.000000 305.000000 0.000230 38937967949943.703125 0.010309
56270000000000.039062 100000000000000000.000000 305.000000 0.000230 59797524994980.882812 0.003698
90000000000000.062500 100000000000000000.000000 305.000000 0.000230 99999999999998.765625 0.011111
12000000000.000008 100000000000000000.000000 310.000000 0.000230 13805384618.582394 0.019675
19190000000.000019 100000000000000000.000000 310.000000 0.000230 21375494945.924904 0.011644
30700000000.000034 100000000000000000.000000 310.000000 0.000230 31890936412.742306 0.001449
49090000000.000069 100000000000000000.000000 310.000000 0.000230 48690217964.396042 0.000067
78519999999.999939 100000000000000000.000000 310.000000 0.000230 70194156347.718369 0.012577
125599999999.999878 100000000000000000.000000 310.000000 0.000230 141391100132.898743 0.014041
200900000000.000061 100000000000000000.000000 310.000000 0.000230 215583828076.556915 0.004978
321199999999.999634 100000000000000000.000000 310.000000 0.000230 334797557749.765381 0.001719
513799999999.999634 100000000000000000.000000 310.000000 0.000230 628296723766.876343 0.040609
821700000000.000977 100000000000000000.000000 310.000000 0.000230 988982409128.849731 0.034435
1313999999999.998535 100000000000000000.000000 310.000000 0.000230 1371151323665.459717 0.001813
2102000000000.002197 100000000000000000.000000 310.000000 0.000230 2155842000863.790771 0.000640
3362000000000.000000 100000000000000000.000000 310.000000 0.000230 3763095675130.582520 0.012716
5377000000000.003906 100000000000000000.000000 310.000000 0.000230 5744862686207.515625 0.004381
8600000000000.012695 100000000000000000.000000 310.000000 0.000230 9372444833069.335938 0.007403
13750000000000.003906 100000000000000000.000000 310.000000 0.000230 14856201140442.560547 0.005990
22000000000000.019531 100000000000000000.000000 310.000000 0.000230 24584996814722.902344 0.012355
35180000000000.031250 100000000000000000.000000 310.000000 0.000230 41158440541904.906250 0.024684
56270000000000.039062 100000000000000000.000000 310.000000 0.000230 68304523555216.304688 0.037682
90000000000000.062500 100000000000000000.000000 310.000000 0.000230 96317305383812.125000 0.004604
12000000000.000008 100000000000000000.000000 315.000000 0.000230 14235984695.477024 0.029266
19190000000.000019 100000000000000000.000000 315.000000 0.000230 21412016875.348625 0.012016
30700000000.000034 100000000000000000.000000 315.000000 0.000230 31351430607.030590 0.000441
49090000000.000069 100000000000000000.000000 315.000000 0.000230 47460504040.488503 0.001140
78519999999.999939 100000000000000000.000000 315.000000 0.000230 70014804628.628616 0.013158
125599999999.999878 100000000000000000.000000 315.000000 0.000230 138525446494.666840 0.009602
200900000000.000061 100000000000000000.000000 315.000000 0.000230 216136471487.102478 0.005346
321199999999.999634 100000000000000000.000000 315.000000 0.000230 316200000000.003174 0.000246
513799999999.999634 100000000000000000.000000 315.000000 0.000230 636927091761.058472 0.046326
821700000000.000977 100000000000000000.000000 315.000000 0.000230 959081458050.675049 0.023949
1313999999999.998535 100000000000000000.000000 315.000000 0.000230 1458011923013.916260 0.010825
2102000000000.002197 100000000000000000.000000 315.000000 0.000230 2166900639565.084473 0.000925
3362000000000.000000 100000000000000000.000000 315.000000 0.000230 3348017041708.482422 0.000017
5377000000000.003906 100000000000000000.000000 315.000000 0.000230 5725306226553.323242 0.003941
8600000000000.012695 100000000000000000.000000 315.000000 0.000230 9485009938502.687500 0.009602
13750000000000.003906 100000000000000000.000000 315.000000 0.000230 15293219923667.802734 0.011325
22000000000000.019531 100000000000000000.000000 315.000000 0.000230 23882244153760.625000 0.006743
35180000000000.031250 100000000000000000.000000 315.000000 0.000230 38938011789815.578125 0.010310
56270000000000.039062 100000000000000000.000000 315.000000 0.000230 65119745520552.375000 0.021373
90000000000000.062500 100000000000000000.000000 315.000000 0.000230 99574516046352.625000 0.010229
12000000000.000008 100000000000000000.000000 320.000000 0.000230 12719813513.104258 0.003395
19190000000.000019 100000000000000000.000000 320.000000 0.000230 21357353992.570061 0.011461
30700000000.000034 100000000000000000.000000 320.000000 0.000230 31593068333.955475 0.000822
49090000000.000069 100000000000000000.000000 320.000000 0.000230 47866900568.948868 0.000637
78519999999.999939 100000000000000000.000000 320.000000 0.000230 70313979327.838654 0.012197
125599999999.999878 100000000000000000.000000 320.000000 0.000230 142481046863.890656 0.015924
200900000000.000061 100000000000000000.000000 320.000000 0.000230 216136254144.453491 0.005346
321199999999.999634 100000000000000000.000000 320.000000 0.000230 367736208086.296509 0.018335
513799999999.999634 100000000000000000.000000 320.000000 0.000230 615045107574.207397 0.032437
821700000000.000977 100000000000000000.000000 320.000000 0.000230 977237188878.387085 0.030127
1313999999999.998535 100000000000000000.000000 320.000000 0.000230 1488155538727.024658 0.015511
2102000000000.002197 100000000000000000.000000 320.000000 0.000230 2161361924221.446289 0.000776
3362000000000.000000 100000000000000000.000000 320.000000 0.000230 3311083576774.121094 0.000233
5377000000000.003906 100000000000000000.000000 320.000000 0.000230 5759564924502.839844 0.004726
8600000000000.012695 100000000000000000.000000 320.000000 0.000230 9229683615351.763672 0.004995
13750000000000.003906 100000000000000000.000000 320.000000 0.000230 16484473941295.667969 0.032989
22000000000000.019531 100000000000000000.000000 320.000000 0.000230 24334610085412.281250 0.010181
35180000000000.031250 100000000000000000.000000 320.000000 0.000230 42842355605731.296875 0.038954
56270000000000.039062 100000000000000000.000000 320.000000 0.000230 65175415732994.445312 0.021625
90000000000000.062500 100000000000000000.000000 320.000000 0.000230 99914758009153.703125 0.010932
12000000000.000008 100000000000000000.000000 325.000000 0.000230 13664803780.968615 0.016902
19190000000.000019 100000000000000000.000000 325.000000 0.000230 21430312008.715923 0.012204
30700000000.000034 100000000000000000.000000 325.000000 0.000230 31539186316.327339 0.000727
49090000000.000069 100000000000000000.000000 325.000000 0.000230 48814867865.357971 0.000032
78519999999.999939 100000000000000000.000000 325.000000 0.000230 71523516663.298080 0.008716
125599999999.999878 100000000000000000.000000 325.000000 0.000230 135718452923.822723 0.006006
200900000000.000061 100000000000000000.000000 325.000000 0.000230 216690095784.952209 0.005727
321199999999.999634 100000000000000000.000000 325.000000 0.000230 341139423451.771912 0.003628
513799999999.999634 100000000000000000.000000 325.000000 0.000230 597470836001.733521 0.022805
821700000000.000977 100000000000000000.000000 325.000000 0.000230 931666861498.679077 0.015796
1313999999999.998535 100000000000000000.000000 325.000000 0.000230 1443155486064.982666 0.008797
2102000000000.002197 100000000000000000.000000 325.000000 0.000230 2384144400050.499023 0.015885
3362000000000.000000 100000000000000000.000000 325.000000 0.000230 3291364326697.276367 0.000451
5377000000000.003906 100000000000000000.000000 325.000000 0.000230 5552229012176.700195 0.001029
8600000000000.012695 100000000000000000.000000 325.000000 0.000230 9042700697976.593750 0.002520
13750000000000.003906 100000000000000000.000000 325.000000 0.000230 14755203123736.644531 0.004980
22000000000000.019531 100000000000000000.000000 325.000000 0.000230 26934617979062.929688 0.041094
35180000000000.031250 100000000000000000.000000 325.000000 0.000230 37921631495768.585938 0.005634
56270000000000.039062 100000000000000000.000000 325.000000 0.000230 67666869190461.195312 0.034113
90000000000000.062500 100000000000000000.000000 325.000000 0.000230 97142237951594.015625 0.005835
12000000000.000008 100000000000000000.000000 330.000000 0.000230 14102866658.242550 0.026130
19190000000.000019 100000000000000000.000000 330.000000 0.000230 20996948392.389400 0.008103
30700000000.000034 100000000000000000.000000 330.000000 0.000230 31431789354.344177 0.000555
49090000000.000069 100000000000000000.000000 330.000000 0.000230 49866628909.770493 0.000246
78519999999.999939 100000000000000000.000000 330.000000 0.000230 71523516663.298080 0.008716
125599999999.999878 100000000000000000.000000 330.000000 0.000230 122721338189.942215 0.000538
200900000000.000061 100000000000000000.000000 330.000000 0.000230 216136471487.103363 0.005346
321199999999.999634 100000000000000000.000000 330.000000 0.000230 356005527307.023743 0.010594
513799999999.999634 100000000000000000.000000 330.000000 0.000230 575962384902.389526 0.013058
821700000000.000977 100000000000000000.000000 330.000000 0.000230 960713312016.055176 0.024480
1313999999999.998535 100000000000000000.000000 330.000000 0.000230 1485623637096.372314 0.015089
2102000000000.002197 100000000000000000.000000 330.000000 0.000230 2165053243952.223633 0.000874
3362000000000.000000 100000000000000000.000000 330.000000 0.000230 3257844284344.288086 0.000990
5377000000000.003906 100000000000000000.000000 330.000000 0.000230 5974661765645.094727 0.011119
8600000000000.012695 100000000000000000.000000 330.000000 0.000230 9112358619055.046875 0.003350
13750000000000.003906 100000000000000000.000000 330.000000 0.000230 14767792084212.111328 0.005102
22000000000000.019531 100000000000000000.000000 330.000000 0.000230 26120073839090.230469 0.029540
35180000000000.031250 100000000000000000.000000 330.000000 0.000230 35238761994364.171875 0.000003
56270000000000.039062 100000000000000000.000000 330.000000 0.000230 52171727259600.500000 0.005721
90000000000000.062500 100000000000000000.000000 330.000000 0.000230 97059361554979.703125 0.005705
12000000000.000008 100000000000000000.000000 335.000000 0.000230 14382016404.181112 0.032877
19190000000.000019 100000000000000000.000000 335.000000 0.000230 21086867852.250549 0.008892
30700000000.000034 100000000000000000.000000 335.000000 0.000230 32136772434.194447 0.002092
49090000000.000069 100000000000000000.000000 335.000000 0.000230 49023474426.295883 0.000002
78519999999.999939 100000000000000000.000000 335.000000 0.000230 71951752050.271790 0.007636
125599999999.999878 100000000000000000.000000 335.000000 0.000230 141753281714.676727 0.014655
200900000000.000061 100000000000000000.000000 335.000000 0.000230 216320710559.837372 0.005472
321199999999.999634 100000000000000000.000000 335.000000 0.000230 321915235704.888000 0.000005
513799999999.999634 100000000000000000.000000 335.000000 0.000230 668647685195.256592 0.069794
821700000000.000977 100000000000000000.000000 335.000000 0.000230 968939102099.560913 0.027229
1313999999999.998535 100000000000000000.000000 335.000000 0.000230 1475526952811.716797 0.013457
2102000000000.002197 100000000000000000.000000 335.000000 0.000230 2157678130368.752441 0.000684
3362000000000.000000 100000000000000000.000000 335.000000 0.000230 3890472425604.303223 0.021352
5377000000000.003906 100000000000000000.000000 335.000000 0.000230 6456695237171.399414 0.033578
8600000000000.012695 100000000000000000.000000 335.000000 0.000230 10250420484573.896484 0.030899
13750000000000.003906 100000000000000000.000000 335.000000 0.000230 15008826313052.494141 0.007679
22000000000000.019531 100000000000000000.000000 335.000000 0.000230 22613254997553.132812 0.000756
35180000000000.031250 100000000000000000.000000 335.000000 0.000230 42696464318972.476562 0.037613
56270000000000.039062 100000000000000000.000000 335.000000 0.000230 59543130681470.632812 0.003198
90000000000000.062500 100000000000000000.000000 335.000000 0.000230 99999999999998.765625 0.011111
12000000000.000008 100000000000000000.000000 340.000000 0.000230 13537098237.885904 0.014544
19190000000.000019 100000000000000000.000000 340.000000 0.000230 22307200057.634968 0.022699
30700000000.000034 100000000000000000.000000 340.000000 0.000230 31809474130.593510 0.001260
49090000000.000069 100000000000000000.000000 340.000000 0.000230 48814895345.437897 0.000032
78519999999.999939 100000000000000000.000000 340.000000 0.000230 73376970464.862305 0.004591
125599999999.999878 100000000000000000.000000 340.000000 0.000230 131948653257.720337 0.002432
200900000000.000061 100000000000000000.000000 340.000000 0.000230 227876483040.695618 0.015896
321199999999.999634 100000000000000000.000000 340.000000 0.000230 341141151839.896484 0.003629
513799999999.999634 100000000000000000.000000 340.000000 0.000230 678410287964.257935 0.077737
821700000000.000977 100000000000000000.000000 340.000000 0.000230 1100192589498.213867 0.085792
1313999999999.998535 100000000000000000.000000 340.000000 0.000230 1520196850129.887207 0.021285
2102000000000.002197 100000000000000000.000000 340.000000 0.000230 2466889218603.223633 0.025677
3362000000000.000000 100000000000000000.000000 340.000000 0.000230 4158136858152.709473 0.045340
5377000000000.003906 100000000000000000.000000 340.000000 0.000230 5749765488646.478516 0.004494
8600000000000.012695 100000000000000000.000000 340.000000 0.000230 10624236007076.001953 0.044846
13750000000000.003906 100000000000000000.000000 340.000000 0.000230 14418410411436.537109 0.002254
22000000000000.019531 100000000000000000.000000 340.000000 0.000230 23478168564178.781250 0.004230
35180000000000.031250 100000000000000000.000000 340.000000 0.000230 40393095709866.296875 0.019124
56270000000000.039062 100000000000000000.000000 340.000000 0.000230 60052988764351.085938 0.004235
90000000000000.062500 100000000000000000.000000 340.000000 0.000230 88142826686304.109375 0.000435
11000000000.000008 56229999999999776.000000 290.000000 0.000180 10444691564.476879 0.002684
14479999999.999977 56229999999999776.000000 290.000000 0.000180 14223694739.527433 0.000319
19050000000.000023 56229999999999776.000000 290.000000 0.000180 20310149663.735847 0.004104
25080000000.000031 56229999999999776.000000 290.000000 0.000180 23239965763.822823 0.005809
