Ytrue Nb T d Ypred RSE
1467999999999.998779 17779999999999950.000000 330.000000 0.000180 1467999999999.998779 0.000000
46420000000000.085938 31620000000000060.000000 325.000000 0.000330 46420000000000.843750 0.000000
31620000000.000057 3162000000000006.000000 310.000000 0.000380 31620000000.000057 0.000000
1467999999999.998779 1778000000000002.250000 315.000000 0.000380 1467999999999.998779 0.000000
2154000000000.004395 10000000000000000.000000 295.000000 0.000230 2154000000000.013184 0.000000
21540000000.000042 17779999999999950.000000 330.000000 0.000330 21539999999.999779 0.000000
31620000000.000057 80000000000000032.000000 295.000000 0.000180 31620000000.000057 0.000000
21540000000.000042 31620000000000060.000000 320.000000 0.000280 21539999999.999779 0.000000
100000000000.000000 3162000000000006.000000 305.000000 0.000230 100000000000.002457 0.000000
31620000000000.058594 80000000000000032.000000 290.000000 0.000180 31620000000000.058594 0.000000
21540000000000.042969 2800000000000001.500000 325.000000 0.000230 21540000000000.394531 0.000000
46420000000.000084 5623000000000000.000000 305.000000 0.000180 46420000000.000656 0.000000
46420000000000.085938 5623000000000000.000000 340.000000 0.000380 46420000000000.843750 0.000000
3162000000000.005859 10000000000000000.000000 300.000000 0.000280 3162000000000.031738 0.000000
68129999999.999977 56229999999999776.000000 340.000000 0.000230 68130000000.000534 0.000000
100000000000000.000000 5623000000000000.000000 320.000000 0.000230 100000000000001.640625 0.000000
100000000000000.000000 31620000000000060.000000 335.000000 0.000230 100000000000001.640625 0.000000
46420000000.000084 31620000000000060.000000 325.000000 0.000280 46420000000.000656 0.000000
1000000000000.000000 31620000000000060.000000 330.000000 0.000230 1000000000000.000000 0.000000
68129999999.999977 1778000000000002.250000 300.000000 0.000230 68130000000.000534 0.000000
68129999999999.976562 3162000000000006.000000 325.000000 0.000230 68130000000002.765625 0.000000
68129999999.999977 56229999999999776.000000 322.000000 0.000330 68130000000.000534 0.000000
68129999999999.976562 5623000000000000.000000 315.000000 0.000280 68130000000002.765625 0.000000
31620000000000.058594 3162000000000006.000000 310.000000 0.000280 31620000000000.058594 0.000000
68129999999.999977 56229999999999776.000000 330.000000 0.000230 68130000000.000534 0.000000
215400000000.000427 3162000000000006.000000 305.000000 0.000230 215399999999.999542 0.000000
10000000000.000000 10000000000000000.000000 335.000000 0.000380 9999999999.999714 0.000000
100000000000.000000 3162000000000006.000000 325.000000 0.000280 100000000000.002457 0.000000
21540000000.000042 17779999999999950.000000 305.000000 0.000280 21539999999.999779 0.000000
18279999999999.976562 5623000000000000.000000 295.000000 0.000380 18279999999999.750000 0.000000
100000000000000.000000 31620000000000060.000000 310.000000 0.000380 100000000000001.640625 0.000000
94999999999999.968750 56229999999999776.000000 290.000000 0.000180 95000000000002.296875 0.000000
80000000000000.031250 4500000000000003.000000 298.000000 0.000200 79999999999999.375000 0.000000
30700000000.000034 1000000000000000.000000 300.000000 0.000280 30699999999.999657 0.000000
10000000000000.000000 1778000000000002.250000 290.000000 0.000230 9999999999999.917969 0.000000
1000000000000.000000 56229999999999776.000000 330.000000 0.000330 1000000000000.000000 0.000000
46420000000.000084 1000000000000000.000000 290.000000 0.000330 46420000000.000656 0.000000
21540000000.000042 10000000000000000.000000 300.000000 0.000280 21539999999.999779 0.000000
31620000000.000057 31620000000000060.000000 340.000000 0.000380 31620000000.000057 0.000000
1000000000000.000000 5623000000000000.000000 290.000000 0.000180 1000000000000.000000 0.000000
10000000000.000000 100000000000000000.000000 310.000000 0.000380 9999999999.999714 0.000000
10000000000000.000000 17779999999999950.000000 320.000000 0.000230 9999999999999.917969 0.000000
68129999999999.976562 5623000000000000.000000 300.000000 0.000230 68130000000002.765625 0.000000
681299999999.999756 17779999999999950.000000 295.000000 0.000180 681299999999.999756 0.000000
316200000000.000610 17779999999999950.000000 340.000000 0.000330 316199999999.999268 0.000000
6812999999999.998047 31620000000000060.000000 335.000000 0.000380 6813000000000.025391 0.000000
100000000000.000000 56229999999999776.000000 305.000000 0.000280 100000000000.002457 0.000000
21540000000000.042969 56229999999999776.000000 325.000000 0.000380 21540000000000.394531 0.000000
2154000000000.004395 3162000000000006.000000 310.000000 0.000230 2154000000000.013184 0.000000
6455000000000.012695 90000000000000064.000000 304.000000 0.000350 6455000000000.091797 0.000000
146799999999.999878 10000000000000000.000000 295.000000 0.000280 146799999999.999878 0.000000
4366000000000.005371 4500000000000003.000000 318.000000 0.000200 4366000000000.005371 0.000000
31620000000000.058594 100000000000000000.000000 340.000000 0.000380 31620000000000.058594 0.000000
316200000000.000610 17779999999999950.000000 305.000000 0.000180 316199999999.999268 0.000000
4642000000000.007812 1000000000000000.000000 290.000000 0.000330 4642000000000.027344 0.000000
10000000000.000000 1000000000000000.000000 315.000000 0.000280 9999999999.999714 0.000000
13750000000000.003906 100000000000000000.000000 325.000000 0.000230 13749999999999.722656 0.000000
316200000000.000610 3162000000000006.000000 340.000000 0.000230 316199999999.999268 0.000000
68129999999999.976562 3162000000000006.000000 300.000000 0.000280 68130000000002.765625 0.000000
63519999999.999924 70000000000000016.000000 298.000000 0.000200 63519999999.998878 0.000000
892700000000.001221 8500000000000002.000000 314.000000 0.000350 892700000000.001221 0.000000
10000000000.000000 31620000000000060.000000 325.000000 0.000180 9999999999.999714 0.000000
6812999999999.998047 17779999999999950.000000 320.000000 0.000180 6813000000000.025391 0.000000
100000000000.000000 100000000000000000.000000 305.000000 0.000180 100000000000.002457 0.000000
146799999999.999878 7500000000000001.000000 295.000000 0.000180 146799999999.999878 0.000000
31620000000000.058594 3162000000000006.000000 325.000000 0.000280 31620000000000.058594 0.000000
1000000000000.000000 1778000000000002.250000 302.000000 0.000380 1000000000000.000000 0.000000
68129999999999.976562 56229999999999776.000000 320.000000 0.000180 68130000000002.765625 0.000000
31620000000.000057 1000000000000000.000000 315.000000 0.000280 31620000000.000057 0.000000
68129999999.999977 5623000000000000.000000 320.000000 0.000280 68130000000.000534 0.000000
14679999999999.988281 100000000000000000.000000 340.000000 0.000380 14680000000000.167969 0.000000
8600000000000.012695 10000000000000000.000000 340.000000 0.000330 8599999999999.906250 0.000000
36189999999999.929688 70000000000000016.000000 298.000000 0.000200 36189999999999.781250 0.000000
100000000000000.000000 20000000000000004.000000 330.000000 0.000330 100000000000001.640625 0.000000
31620000000000.058594 1778000000000002.250000 295.000000 0.000230 31620000000000.058594 0.000000
100000000000000.000000 56229999999999776.000000 342.000000 0.000330 100000000000001.640625 0.000000
21540000000.000042 31620000000000060.000000 290.000000 0.000230 21539999999.999779 0.000000
100000000000000.000000 1000000000000000.000000 300.000000 0.000280 100000000000001.640625 0.000000
14679999999.999989 31620000000000060.000000 335.000000 0.000180 14680000000.000528 0.000000
14679999999999.988281 17779999999999950.000000 305.000000 0.000180 14680000000000.167969 0.000000
90000000000000.062500 1000000000000000.000000 305.000000 0.000280 90000000000004.125000 0.000000
681299999999.999756 31620000000000060.000000 320.000000 0.000380 681299999999.999756 0.000000
464200000000.000854 17779999999999950.000000 295.000000 0.000380 464200000000.002747 0.000000
31620000000.000057 1000000000000000.000000 310.000000 0.000280 31620000000.000057 0.000000
10000000000.000000 5623000000000000.000000 335.000000 0.000230 9999999999.999714 0.000000
1467999999999.998779 10000000000000000.000000 290.000000 0.000380 1467999999999.998779 0.000000
681299999999.999756 3162000000000006.000000 325.000000 0.000180 681299999999.999756 0.000000
31620000000000.058594 3162000000000006.000000 330.000000 0.000180 31620000000000.058594 0.000000
46420000000000.085938 1000000000000000.000000 315.000000 0.000180 46420000000000.843750 0.000000
215400000000.000427 56229999999999776.000000 330.000000 0.000180 215399999999.999542 0.000000
10000000000.000000 7500000000000001.000000 315.000000 0.000180 9999999999.999714 0.000000
2154000000000.004395 10000000000000000.000000 297.000000 0.000230 2154000000000.013184 0.000000
1467999999999.998779 100000000000000000.000000 310.000000 0.000230 1467999999999.998779 0.000000
464200000000.000854 3162000000000006.000000 325.000000 0.000280 464200000000.002747 0.000000
1000000000000.000000 100000000000000000.000000 315.000000 0.000230 1000000000000.000000 0.000000
464200000000.000854 31620000000000060.000000 330.000000 0.000380 464200000000.002747 0.000000
68129999999999.976562 17779999999999950.000000 330.000000 0.000180 68130000000002.765625 0.000000
100000000000.000000 80000000000000032.000000 340.000000 0.000180 100000000000.002457 0.000000
31620000000000.058594 45000000000000032.000000 295.000000 0.000280 31620000000000.058594 0.000000
891100000000.000977 56229999999999776.000000 330.000000 0.000180 891100000000.000977 0.000000
68129999999.999977 100000000000000000.000000 340.000000 0.000180 68130000000.000534 0.000000
1000000000000.000000 31620000000000060.000000 310.000000 0.000230 1000000000000.000000 0.000000
31620000000.000057 100000000000000000.000000 330.000000 0.000330 31620000000.000057 0.000000
1975000000000.001221 70000000000000016.000000 328.000000 0.000200 1975000000000.017334 0.000000
10000000000.000000 80000000000000032.000000 320.000000 0.000180 9999999999.999714 0.000000
316200000000.000610 5623000000000000.000000 330.000000 0.000230 316199999999.999268 0.000000
100000000000000.000000 3162000000000006.000000 295.000000 0.000280 100000000000001.640625 0.000000
46420000000000.085938 20000000000000004.000000 300.000000 0.000330 46420000000000.843750 0.000000
31620000000.000057 5623000000000000.000000 330.000000 0.000280 31620000000.000057 0.000000
2154000000000.004395 20000000000000004.000000 320.000000 0.000330 2154000000000.013184 0.000000
100000000000000.000000 10000000000000000.000000 330.000000 0.000330 100000000000001.640625 0.000000
21540000000.000042 17779999999999950.000000 315.000000 0.000230 21539999999.999779 0.000000
10000000000.000000 100000000000000000.000000 340.000000 0.000330 9999999999.999714 0.000000
46420000000.000084 5623000000000000.000000 305.000000 0.000230 46420000000.000656 0.000000
31620000000.000057 1778000000000002.250000 305.000000 0.000280 31620000000.000057 0.000000
31620000000.000057 3162000000000006.000000 295.000000 0.000380 31620000000.000057 0.000000
14679999999.999989 17779999999999950.000000 305.000000 0.000180 14680000000.000528 0.000000
9649999999999.982422 4500000000000003.000000 303.000000 0.000200 9650000000000.179688 0.000000
3162000000000.005859 1360000000000001.000000 300.000000 0.000380 3162000000000.031738 0.000000
8600000000000.012695 1000000000000000.000000 325.000000 0.000280 8599999999999.906250 0.000000
2573000000000.001465 70000000000000016.000000 318.000000 0.000200 2573000000000.001465 0.000000
1000000000000.000000 31620000000000060.000000 300.000000 0.000280 1000000000000.000000 0.000000
10000000000.000000 1360000000000001.000000 290.000000 0.000380 9999999999.999714 0.000000
46420000000.000084 3162000000000006.000000 300.000000 0.000330 46420000000.000656 0.000000
697099999999.999634 1200000000000000.750000 314.000000 0.000350 697099999999.996826 0.000000
1000000000000.000000 1778000000000002.250000 312.000000 0.000380 1000000000000.000000 0.000000
46420000000.000084 1778000000000002.250000 305.000000 0.000280 46420000000.000656 0.000000
10000000000000.000000 31620000000000060.000000 310.000000 0.000180 9999999999999.917969 0.000000
100000000000.000000 17779999999999950.000000 335.000000 0.000380 100000000000.002457 0.000000
21540000000.000042 56229999999999776.000000 315.000000 0.000330 21539999999.999779 0.000000
3162000000000.005859 56229999999999776.000000 335.000000 0.000230 3162000000000.031738 0.000000
21540000000.000042 1000000000000000.000000 340.000000 0.000180 21539999999.999779 0.000000
14679999999999.988281 56229999999999776.000000 295.000000 0.000330 14680000000000.167969 0.000000
1000000000000.000000 2800000000000001.500000 325.000000 0.000230 1000000000000.000000 0.000000
14679999999.999989 3162000000000006.000000 295.000000 0.000280 14680000000.000528 0.000000
68129999999999.976562 1360000000000001.000000 335.000000 0.000380 68130000000002.765625 0.000000
6812999999999.998047 1360000000000001.000000 300.000000 0.000380 6813000000000.025391 0.000000
46420000000.000084 12000000000000008.000000 320.000000 0.000380 46420000000.000656 0.000000
12570000000000.000000 4500000000000003.000000 298.000000 0.000200 12569999999999.691406 0.000000
4642000000000.007812 1000000000000000.000000 300.000000 0.000180 4642000000000.027344 0.000000
31620000000.000057 100000000000000000.000000 305.000000 0.000230 31620000000.000057 0.000000
31620000000.000057 56229999999999776.000000 305.000000 0.000380 31620000000.000057 0.000000
68129999999.999977 1778000000000002.250000 320.000000 0.000180 68130000000.000534 0.000000
27779999999999.968750 70000000000000016.000000 308.000000 0.000200 27780000000000.308594 0.000000
10000000000000.000000 3162000000000006.000000 310.000000 0.000330 9999999999999.917969 0.000000
681299999999.999756 31620000000000060.000000 320.000000 0.000330 681299999999.999756 0.000000
100000000000000.000000 1778000000000002.250000 305.000000 0.000180 100000000000001.640625 0.000000
2154000000000.004395 3162000000000006.000000 330.000000 0.000230 2154000000000.013184 0.000000
464200000000.000854 100000000000000000.000000 300.000000 0.000330 464200000000.002747 0.000000
10000000000.000000 5623000000000000.000000 335.000000 0.000180 9999999999.999714 0.000000
31620000000.000057 10000000000000000.000000 330.000000 0.000330 31620000000.000057 0.000000
59760000000000.046875 8500000000000002.000000 304.000000 0.000350 59759999999997.601562 0.000000
12570000000000.000000 4500000000000003.000000 328.000000 0.000200 12569999999999.691406 0.000000
681299999999.999756 56229999999999776.000000 315.000000 0.000280 681299999999.999756 0.000000
10000000000.000000 31620000000000060.000000 335.000000 0.000280 9999999999.999714 0.000000
1467999999999.998779 56229999999999776.000000 337.000000 0.000330 1467999999999.998779 0.000000
100000000000.000000 10000000000000000.000000 340.000000 0.000180 100000000000.002457 0.000000
1000000000000.000000 3162000000000006.000000 335.000000 0.000180 1000000000000.000000 0.000000
31620000000000.058594 5623000000000000.000000 315.000000 0.000280 31620000000000.058594 0.000000
10000000000000.000000 31620000000000060.000000 325.000000 0.000330 9999999999999.917969 0.000000
146799999999.999878 1000000000000000.000000 290.000000 0.000330 146799999999.999878 0.000000
464200000000.000854 100000000000000000.000000 311.000000 0.000280 464200000000.002747 0.000000
21540000000.000042 56229999999999776.000000 295.000000 0.000230 21539999999.999779 0.000000
10000000000000.000000 31620000000000060.000000 340.000000 0.000380 9999999999999.917969 0.000000
21540000000000.042969 10000000000000000.000000 335.000000 0.000330 21540000000000.394531 0.000000
6812999999999.998047 100000000000000000.000000 320.000000 0.000280 6813000000000.025391 0.000000
1000000000000.000000 5623000000000000.000000 310.000000 0.000230 1000000000000.000000 0.000000
46420000000000.085938 17779999999999950.000000 305.000000 0.000380 46420000000000.843750 0.000000
90000000000000.062500 10000000000000000.000000 335.000000 0.000330 90000000000004.125000 0.000000
2154000000000.004395 3162000000000006.000000 310.000000 0.000180 2154000000000.013184 0.000000
21540000000.000042 31620000000000060.000000 295.000000 0.000380 21539999999.999779 0.000000
68129999999.999977 100000000000000000.000000 310.000000 0.000280 68130000000.000534 0.000000
2154000000000.004395 31620000000000060.000000 310.000000 0.000230 2154000000000.013184 0.000000
2154000000000.004395 80000000000000032.000000 305.000000 0.000180 2154000000000.013184 0.000000
1000000000000.000000 100000000000000000.000000 320.000000 0.000230 1000000000000.000000 0.000000
21540000000.000042 3162000000000006.000000 300.000000 0.000330 21539999999.999779 0.000000
21540000000000.042969 56229999999999776.000000 290.000000 0.000380 21540000000000.394531 0.000000
21540000000.000042 10000000000000000.000000 295.000000 0.000180 21539999999.999779 0.000000
68129999999999.976562 5623000000000000.000000 290.000000 0.000330 68130000000002.765625 0.000000
100000000000.000000 3162000000000006.000000 315.000000 0.000380 100000000000.002457 0.000000
316200000000.000610 100000000000000000.000000 335.000000 0.000180 316199999999.999268 0.000000
31620000000.000057 1778000000000002.250000 300.000000 0.000280 31620000000.000057 0.000000
158100000000.000275 1200000000000000.750000 324.000000 0.000350 158099999999.999634 0.000000
821700000000.000977 10000000000000000.000000 315.000000 0.000330 821700000000.000977 0.000000
21540000000.000042 80000000000000032.000000 300.000000 0.000180 21539999999.999779 0.000000
100000000000000.000000 100000000000000000.000000 305.000000 0.000230 100000000000001.640625 0.000000
215400000000.000427 5623000000000000.000000 335.000000 0.000280 215399999999.999542 0.000000
100000000000.000000 10000000000000000.000000 300.000000 0.000280 100000000000.002457 0.000000
464200000000.000854 1000000000000000.000000 335.000000 0.000380 464200000000.002747 0.000000
14679999999.999989 3162000000000006.000000 315.000000 0.000180 14680000000.000528 0.000000
1467999999999.998779 1778000000000002.250000 312.000000 0.000380 1467999999999.998779 0.000000
31620000000.000057 31620000000000060.000000 330.000000 0.000280 31620000000.000057 0.000000
146799999999.999878 17779999999999950.000000 320.000000 0.000280 146799999999.999878 0.000000
3936000000000.003906 1200000000000000.750000 324.000000 0.000350 3936000000000.036133 0.000000
14679999999999.988281 5623000000000000.000000 290.000000 0.000330 14680000000000.167969 0.000000
14679999999999.988281 100000000000000000.000000 300.000000 0.000380 14680000000000.167969 0.000000
681299999999.999756 5623000000000000.000000 325.000000 0.000280 681299999999.999756 0.000000
21540000000000.042969 100000000000000000.000000 340.000000 0.000180 21540000000000.394531 0.000000
10560000000000.019531 5623000000000000.000000 325.000000 0.000380 10560000000000.277344 0.000000
4642000000000.007812 17779999999999950.000000 325.000000 0.000180 4642000000000.027344 0.000000
4642000000000.007812 1000000000000000.000000 290.000000 0.000180 4642000000000.027344 0.000000
2154000000000.004395 3162000000000006.000000 300.000000 0.000180 2154000000000.013184 0.000000
22000000000000.019531 10000000000000000.000000 305.000000 0.000330 22000000000000.378906 0.000000
21540000000000.042969 100000000000000000.000000 290.000000 0.000330 21540000000000.394531 0.000000
3162000000000.005859 56229999999999776.000000 300.000000 0.000180 3162000000000.031738 0.000000
215400000000.000427 100000000000000000.000000 305.000000 0.000180 215399999999.999542 0.000000
1000000000000.000000 80000000000000032.000000 310.000000 0.000180 1000000000000.000000 0.000000
10000000000.000000 10000000000000000.000000 290.000000 0.000180 9999999999.999714 0.000000
464200000000.000854 1778000000000002.250000 310.000000 0.000380 464200000000.002747 0.000000
14679999999999.988281 1360000000000001.000000 310.000000 0.000380 14680000000000.167969 0.000000
215400000000.000427 5623000000000000.000000 300.000000 0.000180 215399999999.999542 0.000000
99000000000.000153 5623000000000000.000000 305.000000 0.000380 99000000000.002579 0.000000
893500000000.001465 70000000000000016.000000 328.000000 0.000200 893500000000.001465 0.000000
215400000000.000427 31620000000000060.000000 295.000000 0.000180 215399999999.999542 0.000000
21540000000.000042 1000000000000000.000000 325.000000 0.000380 21539999999.999779 0.000000
31620000000000.058594 56229999999999776.000000 315.000000 0.000280 31620000000000.058594 0.000000
68129999999.999977 56229999999999776.000000 330.000000 0.000380 68130000000.000534 0.000000
4642000000000.007812 5623000000000000.000000 340.000000 0.000380 4642000000000.027344 0.000000
21540000000.000042 3162000000000006.000000 295.000000 0.000380 21539999999.999779 0.000000
21540000000.000042 1360000000000001.000000 330.000000 0.000380 21539999999.999779 0.000000
5377000000000.003906 1000000000000000.000000 290.000000 0.000280 5376999999999.916016 0.000000
100000000000.000000 1778000000000002.250000 327.000000 0.000380 100000000000.002457 0.000000
3162000000000.005859 17779999999999950.000000 325.000000 0.000330 3162000000000.031738 0.000000
10000000000.000000 80000000000000032.000000 300.000000 0.000180 9999999999.999714 0.000000
68129999999.999977 17779999999999950.000000 340.000000 0.000180 68130000000.000534 0.000000
158100000000.000275 90000000000000064.000000 324.000000 0.000350 158099999999.999634 0.000000
31620000000000.058594 56229999999999776.000000 310.000000 0.000230 31620000000000.058594 0.000000
4642000000000.007812 17779999999999950.000000 310.000000 0.000230 4642000000000.027344 0.000000
100000000000.000000 56229999999999776.000000 300.000000 0.000280 100000000000.002457 0.000000
100000000000.000000 1778000000000002.250000 300.000000 0.000230 100000000000.002457 0.000000
68129999999999.976562 12000000000000008.000000 300.000000 0.000380 68130000000002.765625 0.000000
6812999999999.998047 31620000000000060.000000 335.000000 0.000330 6813000000000.025391 0.000000
1467999999999.998779 3162000000000006.000000 290.000000 0.000280 1467999999999.998779 0.000000
100000000000.000000 5623000000000000.000000 335.000000 0.000230 100000000000.002457 0.000000
33000000000.000038 56229999999999776.000000 310.000000 0.000180 32999999999.999496 0.000000
46420000000000.085938 1778000000000002.250000 325.000000 0.000330 46420000000000.843750 0.000000
68129999999999.976562 31620000000000060.000000 340.000000 0.000280 68130000000002.765625 0.000000
1515999999999.999756 4500000000000003.000000 298.000000 0.000200 1516000000000.006104 0.000000
21329999999999.957031 4500000000000003.000000 303.000000 0.000200 21330000000000.480469 0.000000
46420000000.000084 17779999999999950.000000 310.000000 0.000330 46420000000.000656 0.000000
21540000000000.042969 10000000000000000.000000 295.000000 0.000380 21540000000000.394531 0.000000
10000000000000.000000 1000000000000000.000000 315.000000 0.000330 9999999999999.917969 0.000000
49090000000.000069 1000000000000000.000000 340.000000 0.000280 49089999999.999466 0.000000
68129999999999.976562 10000000000000000.000000 287.000000 0.000230 68130000000002.765625 0.000000
68129999999999.976562 1000000000000000.000000 295.000000 0.000280 68130000000002.765625 0.000000
10000000000000.000000 3162000000000006.000000 320.000000 0.000280 9999999999999.917969 0.000000
68129999999.999977 3162000000000006.000000 320.000000 0.000280 68130000000.000534 0.000000
4642000000000.007812 5623000000000000.000000 305.000000 0.000330 4642000000000.027344 0.000000
14679999999999.988281 56229999999999776.000000 300.000000 0.000180 14680000000000.167969 0.000000
68129999999.999977 31620000000000060.000000 325.000000 0.000330 68130000000.000534 0.000000
390899999999.999390 56229999999999776.000000 300.000000 0.000180 390899999999.997803 0.000000
6812999999999.998047 3162000000000006.000000 330.000000 0.000380 6813000000000.025391 0.000000
31620000000.000057 100000000000000000.000000 340.000000 0.000230 31620000000.000057 0.000000
513799999999.999634 10000000000000000.000000 330.000000 0.000330 513799999999.997498 0.000000
68129999999999.976562 100000000000000000.000000 320.000000 0.000230 68130000000002.765625 0.000000
46420000000.000084 100000000000000000.000000 295.000000 0.000330 46420000000.000656 0.000000
30700000000.000034 100000000000000000.000000 325.000000 0.000230 30699999999.999657 0.000000
21540000000.000042 1000000000000000.000000 290.000000 0.000180 21539999999.999779 0.000000
10000000000000.000000 31620000000000060.000000 335.000000 0.000380 9999999999999.917969 0.000000
1467999999999.998779 1000000000000000.000000 310.000000 0.000280 1467999999999.998779 0.000000
2154000000000.004395 1778000000000002.250000 295.000000 0.000380 2154000000000.013184 0.000000
681299999999.999756 5623000000000000.000000 300.000000 0.000180 681299999999.999756 0.000000
46420000000.000084 31620000000000060.000000 340.000000 0.000280 46420000000.000656 0.000000
4642000000000.007812 10000000000000000.000000 317.000000 0.000230 4642000000000.027344 0.000000
100000000000000.000000 10000000000000000.000000 317.000000 0.000230 100000000000001.640625 0.000000
14679999999999.988281 3162000000000006.000000 335.000000 0.000380 14680000000000.167969 0.000000
31620000000000.058594 10000000000000000.000000 305.000000 0.000180 31620000000000.058594 0.000000
6812999999999.998047 3162000000000006.000000 311.000000 0.000180 6813000000000.025391 0.000000
21540000000.000042 5623000000000000.000000 325.000000 0.000280 21539999999.999779 0.000000
5377000000000.003906 10000000000000000.000000 290.000000 0.000330 5376999999999.916016 0.000000
215400000000.000427 100000000000000000.000000 340.000000 0.000380 215399999999.999542 0.000000
14679999999999.988281 3162000000000006.000000 330.000000 0.000280 14680000000000.167969 0.000000
1467999999999.998779 56229999999999776.000000 295.000000 0.000380 1467999999999.998779 0.000000
100000000000000.000000 10000000000000000.000000 295.000000 0.000180 100000000000001.640625 0.000000
100000000000.000000 31620000000000060.000000 295.000000 0.000330 100000000000.002457 0.000000
14679999999.999989 1000000000000000.000000 335.000000 0.000180 14680000000.000528 0.000000
1975000000000.001221 4500000000000003.000000 313.000000 0.000200 1975000000000.017334 0.000000
146799999999.999878 5623000000000000.000000 325.000000 0.000230 146799999999.999878 0.000000
68129999999.999977 80000000000000032.000000 335.000000 0.000180 68130000000.000534 0.000000
10000000000.000000 1778000000000002.250000 332.000000 0.000380 9999999999.999714 0.000000
43429999999.999931 5623000000000000.000000 295.000000 0.000380 43430000000.000641 0.000000
68129999999999.976562 56229999999999776.000000 320.000000 0.000230 68130000000002.765625 0.000000
1000000000000.000000 1778000000000002.250000 330.000000 0.000230 1000000000000.000000 0.000000
6812999999999.998047 5623000000000000.000000 310.000000 0.000180 6813000000000.025391 0.000000
14679999999999.988281 1778000000000002.250000 310.000000 0.000330 14680000000000.167969 0.000000
100000000000000.000000 17779999999999950.000000 325.000000 0.000380 100000000000001.640625 0.000000
1464000000000.001465 90000000000000064.000000 334.000000 0.000350 1464000000000.007568 0.000000
464200000000.000854 3162000000000006.000000 305.000000 0.000230 464200000000.002747 0.000000
19190000000.000019 10000000000000000.000000 310.000000 0.000330 19189999999.999233 0.000000
10000000000.000000 3162000000000006.000000 341.000000 0.000180 9999999999.999714 0.000000
68129999999999.976562 31620000000000060.000000 305.000000 0.000380 68130000000002.765625 0.000000
681299999999.999756 17779999999999950.000000 290.000000 0.000180 681299999999.999756 0.000000
21540000000.000042 5623000000000000.000000 320.000000 0.000330 21539999999.999779 0.000000
146799999999.999878 1778000000000002.250000 310.000000 0.000180 146799999999.999878 0.000000
21540000000.000042 1778000000000002.250000 310.000000 0.000280 21539999999.999779 0.000000
14679999999999.988281 17779999999999950.000000 300.000000 0.000330 14680000000000.167969 0.000000
31620000000.000057 3162000000000006.000000 315.000000 0.000330 31620000000.000057 0.000000
14679999999999.988281 10000000000000000.000000 317.000000 0.000230 14680000000000.167969 0.000000
146799999999.999878 1778000000000002.250000 292.000000 0.000380 146799999999.999878 0.000000
31620000000.000057 1778000000000002.250000 310.000000 0.000330 31620000000.000057 0.000000
6812999999999.998047 1778000000000002.250000 300.000000 0.000380 6813000000000.025391 0.000000
146799999999.999878 3162000000000006.000000 300.000000 0.000380 146799999999.999878 0.000000
100000000000.000000 3162000000000006.000000 295.000000 0.000330 100000000000.002457 0.000000
146799999999.999878 1778000000000002.250000 325.000000 0.000230 146799999999.999878 0.000000
14679999999.999989 1778000000000002.250000 302.000000 0.000380 14680000000.000528 0.000000
100000000000.000000 10000000000000000.000000 325.000000 0.000230 100000000000.002457 0.000000
68129999999999.976562 56229999999999776.000000 320.000000 0.000380 68130000000002.765625 0.000000
21540000000.000042 3162000000000006.000000 315.000000 0.000380 21539999999.999779 0.000000
3162000000000.005859 100000000000000000.000000 325.000000 0.000180 3162000000000.031738 0.000000
2154000000000.004395 1000000000000000.000000 315.000000 0.000380 2154000000000.013184 0.000000
321199999999.999634 10000000000000000.000000 305.000000 0.000330 321200000000.003601 0.000000
3162000000000.005859 31620000000000060.000000 305.000000 0.000330 3162000000000.031738 0.000000
46420000000000.085938 1000000000000000.000000 305.000000 0.000380 46420000000000.843750 0.000000
30700000000.000034 10000000000000000.000000 310.000000 0.000330 30699999999.999657 0.000000
14679999999999.988281 80000000000000032.000000 340.000000 0.000180 14680000000000.167969 0.000000
68129999999999.976562 80000000000000032.000000 335.000000 0.000180 68130000000002.765625 0.000000
4642000000000.007812 1778000000000002.250000 330.000000 0.000230 4642000000000.027344 0.000000
12000000000.000008 1000000000000000.000000 305.000000 0.000280 11999999999.999762 0.000000
21540000000000.042969 17779999999999950.000000 315.000000 0.000330 21540000000000.394531 0.000000
31620000000.000057 31620000000000060.000000 300.000000 0.000230 31620000000.000057 0.000000
4642000000000.007812 10000000000000000.000000 332.000000 0.000230 4642000000000.027344 0.000000
1467999999999.998779 80000000000000032.000000 330.000000 0.000180 1467999999999.998779 0.000000
100000000000.000000 1778000000000002.250000 322.000000 0.000380 100000000000.002457 0.000000
464200000000.000854 100000000000000000.000000 315.000000 0.000330 464200000000.002747 0.000000
100000000000000.000000 17779999999999950.000000 325.000000 0.000230 100000000000001.640625 0.000000
316200000000.000610 10000000000000000.000000 310.000000 0.000180 316199999999.999268 0.000000
1164000000000.001709 70000000000000016.000000 328.000000 0.000200 1164000000000.001709 0.000000
100000000000.000000 1360000000000001.000000 320.000000 0.000380 100000000000.002457 0.000000
46420000000000.085938 31620000000000060.000000 340.000000 0.000230 46420000000000.843750 0.000000
2154000000000.004395 17779999999999950.000000 320.000000 0.000180 2154000000000.013184 0.000000
146799999999.999878 1778000000000002.250000 305.000000 0.000230 146799999999.999878 0.000000
46420000000.000084 56229999999999776.000000 335.000000 0.000280 46420000000.000656 0.000000
