T(K) Nd(cm-3) Mu(cm2/Vs)
290 8.68511E+15 1.32081E+3
290 1.15140E+16 1.28990E+3
290 1.52642E+16 1.25255E+3
290 2.02359E+16 1.20804E+3
290 2.68270E+16 1.15592E+3
290 3.55648E+16 1.09610E+3
290 4.71487E+16 1.02903E+3
290 6.25055E+16 9.55731E+2
290 8.28643E+16 8.77824E+2
290 1.09854E+17 7.97588E+2
290 1.45635E+17 7.17337E+2
290 1.93070E+17 6.39515E+2
290 2.55955E+17 5.66274E+2
290 3.39322E+17 4.99149E+2
290 4.49843E+17 4.39018E+2
290 5.96362E+17 3.86428E+2
290 7.90604E+17 3.41057E+2
290 1.04811E+18 3.02404E+2
290 1.38950E+18 2.69875E+2
290 1.84207E+18 2.42565E+2
290 2.44205E+18 2.19797E+2
290 3.23746E+18 2.00687E+2
290 4.29193E+18 1.84752E+2
290 5.68987E+18 1.71397E+2
290 7.54312E+18 1.60148E+2
290 1.00000E+19 1.50662E+2
296 1.00000E+13 1.38013E+3
296 1.32571E+13 1.38004E+3
296 1.75751E+13 1.37992E+3
296 2.32995E+13 1.37977E+3
296 3.08884E+13 1.37958E+3
296 4.09492E+13 1.37934E+3
296 5.42868E+13 1.37902E+3
296 7.19686E+13 1.37862E+3
296 9.54095E+13 1.37810E+3
296 1.26486E+14 1.37744E+3
296 1.67683E+14 1.37659E+3
296 2.22300E+14 1.37551E+3
296 2.94705E+14 1.37412E+3
296 3.90694E+14 1.37234E+3
296 5.17947E+14 1.37007E+3
296 6.86649E+14 1.36718E+3
296 9.10298E+14 1.36348E+3
296 1.20679E+15 1.35877E+3
296 1.59986E+15 1.35279E+3
296 2.12095E+15 1.34520E+3
296 2.81177E+15 1.33561E+3
296 3.72759E+15 1.32353E+3
296 4.94171E+15 1.30840E+3
296 6.55129E+15 1.28954E+3
296 8.68511E+15 1.26624E+3
296 1.15140E+16 1.23770E+3
296 1.52642E+16 1.20315E+3
296 2.02359E+16 1.16191E+3
296 2.68270E+16 1.11350E+3
296 3.55648E+16 1.05778E+3
296 4.71487E+16 9.95040E+2
296 6.25055E+16 9.26192E+2
296 8.28643E+16 8.52716E+2
296 1.09854E+17 7.76603E+2
296 1.45635E+17 7.00102E+2
296 1.93070E+17 6.25472E+2
296 2.55955E+17 5.54911E+2
296 3.39322E+17 4.89864E+2
296 4.49843E+17 4.31413E+2
296 5.96362E+17 3.80012E+2
296 7.90604E+17 3.35622E+2
296 1.04811E+18 2.97735E+2
296 1.38950E+18 2.65705E+2
296 1.84207E+18 2.38896E+2
296 2.44205E+18 2.16442E+2
296 3.23746E+18 1.97632E+2
296 4.29193E+18 1.81958E+2
296 5.68987E+18 1.68813E+2
296 7.54312E+18 1.57756E+2
296 1.00000E+19 1.48444E+2
302 1.00000E+13 1.32013E+3
302 1.32571E+13 1.32005E+3
302 1.75751E+13 1.31994E+3
302 2.32995E+13 1.31980E+3
302 3.08884E+13 1.31962E+3
302 4.09492E+13 1.31939E+3
302 5.42868E+13 1.31910E+3
302 7.19686E+13 1.31872E+3
302 9.54095E+13 1.31824E+3
302 1.26486E+14 1.31763E+3
302 1.67683E+14 1.31684E+3
302 2.22300E+14 1.31584E+3
302 2.94705E+14 1.31455E+3
302 3.90694E+14 1.31290E+3
302 5.17947E+14 1.31080E+3
302 6.86649E+14 1.30812E+3
302 9.10298E+14 1.30471E+3
302 1.20679E+15 1.30036E+3
302 1.59986E+15 1.29483E+3
302 2.12095E+15 1.28782E+3
302 2.81177E+15 1.27897E+3
302 3.72759E+15 1.26782E+3
302 4.94171E+15 1.25384E+3
302 6.55129E+15 1.23643E+3
302 8.68511E+15 1.21489E+3
302 1.15140E+16 1.18850E+3
302 1.52642E+16 1.15650E+3
302 2.02359E+16 1.11825E+3
302 2.68270E+16 1.07323E+3
302 3.55648E+16 1.02126E+3
302 4.71487E+16 9.62571E+2
302 6.25055E+16 8.97885E+2
302 8.28643E+16 8.28532E+2
302 1.09854E+17 7.56326E+2
302 1.45635E+17 6.83346E+2
302 1.93070E+17 6.11850E+2
302 2.55955E+17 5.43832E+2
302 3.39322E+17 4.80882E+2
302 4.49843E+17 4.24077E+2
302 5.96362E+17 3.73943E+2
302 7.90604E+17 3.30432E+2
302 1.04811E+18 2.93196E+2
302 1.38950E+18 2.61756E+2
302 1.84207E+18 2.35324E+2
302 2.44205E+18 2.13177E+2
302 3.23746E+18 1.94726E+2
302 4.29193E+18 1.79273E+2
302 5.68987E+18 1.66327E+2
302 7.54312E+18 1.55450E+2
302 1.00000E+19 1.46263E+2
308 1.00000E+13 1.26394E+3
308 1.32571E+13 1.26386E+3
308 1.75751E+13 1.26376E+3
308 2.32995E+13 1.26363E+3
308 3.08884E+13 1.26346E+3
308 4.09492E+13 1.26325E+3
308 5.42868E+13 1.26298E+3
308 7.19686E+13 1.26263E+3
308 9.54095E+13 1.26218E+3
308 1.26486E+14 1.26161E+3
308 1.67683E+14 1.26088E+3
308 2.22300E+14 1.25994E+3
308 2.94705E+14 1.25875E+3
308 3.90694E+14 1.25722E+3
308 5.17947E+14 1.25527E+3
308 6.86649E+14 1.25279E+3
308 9.10298E+14 1.24962E+3
308 1.20679E+15 1.24560E+3
308 1.59986E+15 1.24048E+3
308 2.12095E+15 1.23400E+3
308 2.81177E+15 1.22581E+3
308 3.72759E+15 1.21550E+3
308 4.94171E+15 1.20258E+3
308 6.55129E+15 1.18647E+3
308 8.68511E+15 1.16654E+3
308 1.15140E+16 1.14209E+3
308 1.52642E+16 1.11242E+3
308 2.02359E+16 1.07689E+3
308 2.68270E+16 1.03498E+3
308 3.55648E+16 9.86471E+2
308 4.71487E+16 9.31505E+2
308 6.25055E+16 8.70689E+2
308 8.28643E+16 8.05232E+2
308 1.09854E+17 7.36725E+2
308 1.45635E+17 6.67128E+2
308 1.93070E+17 5.98624E+2
308 2.55955E+17 5.33079E+2
308 3.39322E+17 4.72173E+2
308 4.49843E+17 4.16912E+2
308 5.96362E+17 3.67940E+2
308 7.90604E+17 3.25374E+2
308 1.04811E+18 2.88870E+2
308 1.38950E+18 2.57911E+2
308 1.84207E+18 2.31850E+2
308 2.44205E+18 2.10094E+2
308 3.23746E+18 1.91886E+2
308 4.29193E+18 1.76691E+2
308 5.68987E+18 1.63933E+2
308 7.54312E+18 1.53227E+2
308 1.00000E+19 1.44197E+2
314 1.00000E+13 1.21125E+3
314 1.32571E+13 1.21117E+3
314 1.75751E+13 1.21108E+3
314 2.32995E+13 1.21096E+3
314 3.08884E+13 1.21080E+3
314 4.09492E+13 1.21060E+3
314 5.42868E+13 1.21035E+3
314 7.19686E+13 1.21002E+3
314 9.54095E+13 1.20960E+3
314 1.26486E+14 1.20907E+3
314 1.67683E+14 1.20839E+3
314 2.22300E+14 1.20752E+3
314 2.94705E+14 1.20641E+3
314 3.90694E+14 1.20499E+3
314 5.17947E+14 1.20318E+3
314 6.86649E+14 1.20087E+3
314 9.10298E+14 1.19794E+3
314 1.20679E+15 1.19420E+3
314 1.59986E+15 1.18946E+3
314 2.12095E+15 1.18346E+3
314 2.81177E+15 1.17587E+3
314 3.72759E+15 1.16632E+3
314 4.94171E+15 1.15435E+3
314 6.55129E+15 1.13943E+3
314 8.68511E+15 1.12096E+3
314 1.15140E+16 1.09828E+3
314 1.52642E+16 1.07073E+3
314 2.02359E+16 1.03768E+3
314 2.68270E+16 9.98624E+2
314 3.55648E+16 9.53309E+2
314 4.71487E+16 9.01793E+2
314 6.25055E+16 8.44608E+2
314 8.28643E+16 7.82749E+2
314 1.09854E+17 7.17729E+2
314 1.45635E+17 6.51403E+2
314 1.93070E+17 5.85717E+2
314 2.55955E+17 5.22583E+2
314 3.39322E+17 4.63660E+2
314 4.49843E+17 4.09976E+2
314 5.96362E+17 3.62158E+2
314 7.90604E+17 3.20520E+2
314 1.04811E+18 2.84653E+2
314 1.38950E+18 2.54253E+2
314 1.84207E+18 2.28642E+2
314 2.44205E+18 2.07171E+2
314 3.23746E+18 1.89200E+2
314 4.29193E+18 1.74225E+2
314 5.68987E+18 1.61626E+2
314 7.54312E+18 1.51119E+2
314 1.00000E+19 1.42234E+2
320 1.00000E+13 1.16177E+3
320 1.32571E+13 1.16170E+3
320 1.75751E+13 1.16161E+3
320 2.32995E+13 1.16150E+3
320 3.08884E+13 1.16135E+3
320 4.09492E+13 1.16117E+3
320 5.42868E+13 1.16093E+3
320 7.19686E+13 1.16062E+3
320 9.54095E+13 1.16024E+3
320 1.26486E+14 1.15974E+3
320 1.67683E+14 1.15910E+3
320 2.22300E+14 1.15829E+3
320 2.94705E+14 1.15726E+3
320 3.90694E+14 1.15594E+3
320 5.17947E+14 1.15425E+3
320 6.86649E+14 1.15211E+3
320 9.10298E+14 1.14938E+3
320 1.20679E+15 1.14591E+3
320 1.59986E+15 1.14151E+3
320 2.12095E+15 1.13594E+3
320 2.81177E+15 1.12890E+3
320 3.72759E+15 1.12004E+3
320 4.94171E+15 1.10894E+3
320 6.55129E+15 1.09509E+3
320 8.68511E+15 1.07794E+3
320 1.15140E+16 1.05688E+3
320 1.52642E+16 1.03127E+3
320 2.02359E+16 1.00049E+3
320 2.68270E+16 9.64060E+2
320 3.55648E+16 9.21675E+2
320 4.71487E+16 8.73353E+2
320 6.25055E+16 8.19524E+2
320 8.28643E+16 7.61087E+2
320 1.09854E+17 6.99404E+2
320 1.45635E+17 6.36099E+2
320 1.93070E+17 5.73193E+2
320 2.55955E+17 5.12379E+2
320 3.39322E+17 4.55338E+2
320 4.49843E+17 4.03191E+2
320 5.96362E+17 3.56572E+2
320 7.90604E+17 3.15779E+2
320 1.04811E+18 2.80616E+2
320 1.38950E+18 2.50682E+2
320 1.84207E+18 2.25427E+2
320 2.44205E+18 2.04313E+2
320 3.23746E+18 1.86572E+2
320 4.29193E+18 1.71790E+2
320 5.68987E+18 1.59438E+2
320 7.54312E+18 1.49046E+2
320 1.00000E+19 1.40334E+2
326 1.00000E+13 1.11526E+3
326 1.32571E+13 1.11520E+3
326 1.75751E+13 1.11511E+3
326 2.32995E+13 1.11501E+3
326 3.08884E+13 1.11487E+3
326 4.09492E+13 1.11470E+3
326 5.42868E+13 1.11447E+3
326 7.19686E+13 1.11419E+3
326 9.54095E+13 1.11382E+3
326 1.26486E+14 1.11336E+3
326 1.67683E+14 1.11277E+3
326 2.22300E+14 1.11201E+3
326 2.94705E+14 1.11104E+3
326 3.90694E+14 1.10981E+3
326 5.17947E+14 1.10824E+3
326 6.86649E+14 1.10625E+3
326 9.10298E+14 1.10371E+3
326 1.20679E+15 1.10048E+3
326 1.59986E+15 1.09639E+3
326 2.12095E+15 1.09121E+3
326 2.81177E+15 1.08467E+3
326 3.72759E+15 1.07644E+3
326 4.94171E+15 1.06612E+3
326 6.55129E+15 1.05326E+3
326 8.68511E+15 1.03732E+3
326 1.15140E+16 1.01773E+3
326 1.52642E+16 9.93881E+2
326 2.02359E+16 9.65193E+2
326 2.68270E+16 9.31172E+2
326 3.55648E+16 8.91497E+2
326 4.71487E+16 8.46150E+2
326 6.25055E+16 7.95457E+2
326 8.28643E+16 7.40212E+2
326 1.09854E+17 6.81644E+2
326 1.45635E+17 6.21304E+2
326 1.93070E+17 5.60957E+2
326 2.55955E+17 5.02430E+2
326 3.39322E+17 4.47247E+2
326 4.49843E+17 3.96553E+2
326 5.96362E+17 3.51105E+2
326 7.90604E+17 3.11211E+2
326 1.04811E+18 2.76671E+2
326 1.38950E+18 2.47271E+2
326 1.84207E+18 2.22440E+2
326 2.44205E+18 2.01596E+2
326 3.23746E+18 1.84151E+2
326 4.29193E+18 1.69552E+2
326 5.68987E+18 1.57324E+2
326 7.54312E+18 1.47108E+2
326 1.00000E+19 1.38492E+2
332 1.00000E+13 1.07149E+3
332 1.32571E+13 1.07143E+3
332 1.75751E+13 1.07135E+3
332 2.32995E+13 1.07125E+3
332 3.08884E+13 1.07112E+3
332 4.09492E+13 1.07096E+3
332 5.42868E+13 1.07075E+3
332 7.19686E+13 1.07048E+3
332 9.54095E+13 1.07014E+3
332 1.26486E+14 1.06971E+3
332 1.67683E+14 1.06915E+3
332 2.22300E+14 1.06844E+3
332 2.94705E+14 1.06754E+3
332 3.90694E+14 1.06639E+3
332 5.17947E+14 1.06493E+3
332 6.86649E+14 1.06307E+3
332 9.10298E+14 1.06070E+3
332 1.20679E+15 1.05770E+3
332 1.59986E+15 1.05388E+3
332 2.12095E+15 1.04906E+3
332 2.81177E+15 1.04298E+3
332 3.72759E+15 1.03532E+3
332 4.94171E+15 1.02572E+3
332 6.55129E+15 1.01375E+3
332 8.68511E+15 9.98919E+2
332 1.15140E+16 9.80674E+2
332 1.52642E+16 9.58445E+2
332 2.02359E+16 9.31670E+2
332 2.68270E+16 8.99865E+2
332 3.55648E+16 8.62702E+2
332 4.71487E+16 8.20098E+2
332 6.25055E+16 7.72341E+2
332 8.28643E+16 7.20091E+2
332 1.09854E+17 6.64439E+2
332 1.45635E+17 6.06906E+2
332 1.93070E+17 5.49116E+2
332 2.55955E+17 4.92758E+2
332 3.39322E+17 4.39369E+2
332 4.49843E+17 3.90104E+2
332 5.96362E+17 3.45807E+2
332 7.90604E+17 3.06740E+2
332 1.04811E+18 2.72879E+2
332 1.38950E+18 2.43935E+2
332 1.84207E+18 2.19514E+2
332 2.44205E+18 1.98935E+2
332 3.23746E+18 1.81703E+2
332 4.29193E+18 1.67351E+2
332 5.68987E+18 1.55327E+2
332 7.54312E+18 1.45199E+2
332 1.00000E+19 1.36707E+2
338 1.00000E+13 1.03025E+3
338 1.32571E+13 1.03019E+3
338 1.75751E+13 1.03012E+3
338 2.32995E+13 1.03002E+3
338 3.08884E+13 1.02990E+3
338 4.09492E+13 1.02975E+3
338 5.42868E+13 1.02955E+3
338 7.19686E+13 1.02930E+3
338 9.54095E+13 1.02898E+3
338 1.26486E+14 1.02857E+3
338 1.67683E+14 1.02805E+3
338 2.22300E+14 1.02739E+3
338 2.94705E+14 1.02655E+3
338 3.90694E+14 1.02548E+3
338 5.17947E+14 1.02411E+3
338 6.86649E+14 1.02237E+3
338 9.10298E+14 1.02016E+3
338 1.20679E+15 1.01736E+3
338 1.59986E+15 1.01380E+3
338 2.12095E+15 1.00931E+3
338 2.81177E+15 1.00364E+3
338 3.72759E+15 9.96501E+2
338 4.94171E+15 9.87560E+2
338 6.55129E+15 9.76409E+2
338 8.68511E+15 9.62584E+2
338 1.15140E+16 9.45571E+2
338 1.52642E+16 9.24825E+2
338 2.02359E+16 8.99809E+2
338 2.68270E+16 8.70044E+2
338 3.55648E+16 8.35195E+2
338 4.71487E+16 7.95150E+2
338 6.25055E+16 7.50118E+2
338 8.28643E+16 7.00675E+2
338 1.09854E+17 6.47830E+2
338 1.45635E+17 5.92937E+2
338 1.93070E+17 5.37545E+2
338 2.55955E+17 4.83273E+2
338 3.39322E+17 4.31673E+2
338 4.49843E+17 3.83829E+2
338 5.96362E+17 3.40614E+2
338 7.90604E+17 3.02416E+2
338 1.04811E+18 2.69167E+2
338 1.38950E+18 2.40736E+2
338 1.84207E+18 2.16650E+2
338 2.44205E+18 1.96397E+2
338 3.23746E+18 1.79438E+2
338 4.29193E+18 1.65191E+2
338 5.68987E+18 1.53314E+2
338 7.54312E+18 1.43379E+2
338 1.00000E+19 1.35004E+2
344 1.00000E+13 9.91350E+2
344 1.32571E+13 9.91295E+2
344 1.75751E+13 9.91225E+2
344 2.32995E+13 9.91136E+2
344 3.08884E+13 9.91023E+2
344 4.09492E+13 9.90878E+2
344 5.42868E+13 9.90693E+2
344 7.19686E+13 9.90458E+2
344 9.54095E+13 9.90158E+2
344 1.26486E+14 9.89775E+2
344 1.67683E+14 9.89288E+2
344 2.22300E+14 9.88668E+2
344 2.94705E+14 9.87878E+2
344 3.90694E+14 9.86872E+2
344 5.17947E+14 9.85593E+2
344 6.86649E+14 9.83967E+2
344 9.10298E+14 9.81902E+2
344 1.20679E+15 9.79283E+2
344 1.59986E+15 9.75965E+2
344 2.12095E+15 9.71769E+2
344 2.81177E+15 9.66477E+2
344 3.72759E+15 9.59821E+2
344 4.94171E+15 9.51480E+2
344 6.55129E+15 9.41077E+2
344 8.68511E+15 9.28175E+2
344 1.15140E+16 9.12292E+2
344 1.52642E+16 8.92909E+2
344 2.02359E+16 8.69512E+2
344 2.68270E+16 8.41632E+2
344 3.55648E+16 8.08925E+2
344 4.71487E+16 7.71253E+2
344 6.25055E+16 7.28765E+2
344 8.28643E+16 6.81959E+2
344 1.09854E+17 6.31738E+2
344 1.45635E+17 5.79350E+2
344 1.93070E+17 5.26290E+2
344 2.55955E+17 4.74034E+2
344 3.39322E+17 4.24120E+2
344 4.49843E+17 3.77676E+2
344 5.96362E+17 3.35569E+2
344 7.90604E+17 2.98178E+2
344 1.04811E+18 2.65587E+2
344 1.38950E+18 2.37659E+2
344 1.84207E+18 2.13908E+2
344 2.44205E+18 1.93909E+2
344 3.23746E+18 1.77210E+2
344 4.29193E+18 1.63191E+2
344 5.68987E+18 1.51454E+2
344 7.54312E+18 1.41613E+2
344 1.00000E+19 1.33376E+2
350 1.00000E+13 9.54621E+2
350 1.32571E+13 9.54569E+2
350 1.75751E+13 9.54503E+2
350 2.32995E+13 9.54419E+2
350 3.08884E+13 9.54312E+2
350 4.09492E+13 9.54176E+2
350 5.42868E+13 9.54002E+2
350 7.19686E+13 9.53780E+2
350 9.54095E+13 9.53498E+2
350 1.26486E+14 9.53139E+2
350 1.67683E+14 9.52682E+2
350 2.22300E+14 9.52100E+2
350 2.94705E+14 9.51359E+2
350 3.90694E+14 9.50416E+2
350 5.17947E+14 9.49218E+2
350 6.86649E+14 9.47696E+2
350 9.10298E+14 9.45763E+2
350 1.20679E+15 9.43313E+2
350 1.59986E+15 9.40211E+2
350 2.12095E+15 9.36289E+2
350 2.81177E+15 9.31345E+2
350 3.72759E+15 9.25127E+2
350 4.94171E+15 9.17336E+2
350 6.55129E+15 9.07618E+2
350 8.68511E+15 8.95565E+2
350 1.15140E+16 8.80718E+2
350 1.52642E+16 8.62588E+2
350 2.02359E+16 8.40680E+2
350 2.68270E+16 8.14538E+2
350 3.55648E+16 7.83815E+2
350 4.71487E+16 7.48346E+2
350 6.25055E+16 7.08233E+2
350 8.28643E+16 6.63913E+2
350 1.09854E+17 6.16194E+2
350 1.45635E+17 5.66197E+2
350 1.93070E+17 5.15301E+2
350 2.55955E+17 4.65028E+2
350 3.39322E+17 4.16755E+2
350 4.49843E+17 3.71679E+2
350 5.96362E+17 3.30618E+2
350 7.90604E+17 2.94069E+2
350 1.04811E+18 2.62126E+2
350 1.38950E+18 2.34640E+2
350 1.84207E+18 2.11275E+2
350 2.44205E+18 1.91584E+2
350 3.23746E+18 1.75023E+2
350 4.29193E+18 1.61165E+2
350 5.68987E+18 1.49620E+2
350 7.54312E+18 1.39924E+2
350 1.00000E+19 1.31767E+2
356 1.00000E+13 9.19906E+2
356 1.32571E+13 9.19858E+2
356 1.75751E+13 9.19795E+2
356 2.32995E+13 9.19716E+2
356 3.08884E+13 9.19615E+2
356 4.09492E+13 9.19486E+2
356 5.42868E+13 9.19323E+2
356 7.19686E+13 9.19114E+2
356 9.54095E+13 9.18849E+2
356 1.26486E+14 9.18511E+2
356 1.67683E+14 9.18081E+2
356 2.22300E+14 9.17534E+2
356 2.94705E+14 9.16838E+2
356 3.90694E+14 9.15954E+2
356 5.17947E+14 9.14830E+2
356 6.86649E+14 9.13403E+2
356 9.10298E+14 9.11592E+2
356 1.20679E+15 9.09297E+2
356 1.59986E+15 9.06393E+2
356 2.12095E+15 9.02723E+2
356 2.81177E+15 8.98097E+2
356 3.72759E+15 8.92281E+2
356 4.94171E+15 8.84995E+2
356 6.55129E+15 8.75906E+2
356 8.68511E+15 8.64631E+2
356 1.15140E+16 8.50738E+2
356 1.52642E+16 8.33761E+2
356 2.02359E+16 8.13225E+2
356 2.68270E+16 7.88692E+2
356 3.55648E+16 7.59809E+2
356 4.71487E+16 7.26397E+2
356 6.25055E+16 6.88506E+2
356 8.28643E+16 6.46511E+2
356 1.09854E+17 6.01134E+2
356 1.45635E+17 5.53404E+2
356 1.93070E+17 5.04645E+2
356 2.55955E+17 4.56246E+2
356 3.39322E+17 4.09569E+2
356 4.49843E+17 3.65842E+2
356 5.96362E+17 3.25797E+2
356 7.90604E+17 2.90077E+2
356 1.04811E+18 2.58727E+2
356 1.38950E+18 2.31728E+2
356 1.84207E+18 2.08690E+2
356 2.44205E+18 1.89245E+2
356 3.23746E+18 1.72930E+2
356 4.29193E+18 1.59282E+2
356 5.68987E+18 1.47866E+2
356 7.54312E+18 1.38295E+2
356 1.00000E+19 1.30227E+2
362 1.00000E+13 8.87064E+2
362 1.32571E+13 8.87018E+2
362 1.75751E+13 8.86959E+2
362 2.32995E+13 8.86884E+2
362 3.08884E+13 8.86789E+2
362 4.09492E+13 8.86668E+2
362 5.42868E+13 8.86513E+2
362 7.19686E+13 8.86316E+2
362 9.54095E+13 8.86066E+2
362 1.26486E+14 8.85748E+2
362 1.67683E+14 8.85344E+2
362 2.22300E+14 8.84829E+2
362 2.94705E+14 8.84175E+2
362 3.90694E+14 8.83344E+2
362 5.17947E+14 8.82288E+2
362 6.86649E+14 8.80949E+2
362 9.10298E+14 8.79250E+2
362 1.20679E+15 8.77098E+2
362 1.59986E+15 8.74376E+2
362 2.12095E+15 8.70938E+2
362 2.81177E+15 8.66605E+2
362 3.72759E+15 8.61158E+2
362 4.94171E+15 8.54336E+2
362 6.55129E+15 8.45826E+2
362 8.68511E+15 8.35267E+2
362 1.15140E+16 8.22251E+2
362 1.52642E+16 8.06336E+2
362 2.02359E+16 7.87070E+2
362 2.68270E+16 7.64024E+2
362 3.55648E+16 7.36846E+2
362 4.71487E+16 7.05344E+2
362 6.25055E+16 6.69528E+2
362 8.28643E+16 6.29715E+2
362 1.09854E+17 5.86546E+2
362 1.45635E+17 5.40990E+2
362 1.93070E+17 4.94242E+2
362 2.55955E+17 4.47641E+2
362 3.39322E+17 4.02551E+2
362 4.49843E+17 3.60039E+2
362 5.96362E+17 3.21097E+2
362 7.90604E+17 2.86154E+2
362 1.04811E+18 2.55431E+2
362 1.38950E+18 2.28867E+2
362 1.84207E+18 2.06201E+2
362 2.44205E+18 1.87049E+2
362 3.23746E+18 1.70924E+2
362 4.29193E+18 1.57426E+2
362 5.68987E+18 1.46135E+2
362 7.54312E+18 1.36674E+2
362 1.00000E+19 1.28751E+2
368 1.00000E+13 8.55964E+2
368 1.32571E+13 8.55921E+2
368 1.75751E+13 8.55865E+2
368 2.32995E+13 8.55794E+2
368 3.08884E+13 8.55704E+2
368 4.09492E+13 8.55589E+2
368 5.42868E+13 8.55443E+2
368 7.19686E+13 8.55258E+2
368 9.54095E+13 8.55022E+2
368 1.26486E+14 8.54722E+2
368 1.67683E+14 8.54341E+2
368 2.22300E+14 8.53856E+2
368 2.94705E+14 8.53240E+2
368 3.90694E+14 8.52459E+2
368 5.17947E+14 8.51466E+2
368 6.86649E+14 8.50208E+2
368 9.10298E+14 8.48612E+2
368 1.20679E+15 8.46592E+2
368 1.59986E+15 8.44037E+2
368 2.12095E+15 8.40812E+2
368 2.81177E+15 8.36748E+2
368 3.72759E+15 8.31642E+2
368 4.94171E+15 8.25246E+2
368 6.55129E+15 8.17269E+2
368 8.68511E+15 8.07369E+2
368 1.15140E+16 7.95162E+2
368 1.52642E+16 7.80228E+2
368 2.02359E+16 7.62134E+2
368 2.68270E+16 7.40464E+2
368 3.55648E+16 7.14874E+2
368 4.71487E+16 6.85150E+2
368 6.25055E+16 6.51276E+2
368 8.28643E+16 6.13524E+2
368 1.09854E+17 5.72448E+2
368 1.45635E+17 5.28920E+2
368 1.93070E+17 4.84117E+2
368 2.55955E+17 4.39250E+2
368 3.39322E+17 3.95653E+2
368 4.49843E+17 3.54430E+2
368 5.96362E+17 3.16462E+2
368 7.90604E+17 2.82300E+2
368 1.04811E+18 2.52192E+2
368 1.38950E+18 2.26101E+2
368 1.84207E+18 2.03755E+2
368 2.44205E+18 1.84888E+2
368 3.23746E+18 1.68949E+2
368 4.29193E+18 1.55646E+2
368 5.68987E+18 1.44477E+2
368 7.54312E+18 1.35166E+2
368 1.00000E+19 1.27311E+2
374 1.00000E+13 8.26487E+2
374 1.32571E+13 8.26446E+2
374 1.75751E+13 8.26393E+2
374 2.32995E+13 8.26326E+2
374 3.08884E+13 8.26240E+2
374 4.09492E+13 8.26132E+2
374 5.42868E+13 8.25994E+2
374 7.19686E+13 8.25819E+2
374 9.54095E+13 8.25596E+2
374 1.26486E+14 8.25313E+2
374 1.67683E+14 8.24953E+2
374 2.22300E+14 8.24496E+2
374 2.94705E+14 8.23916E+2
374 3.90694E+14 8.23180E+2
374 5.17947E+14 8.22246E+2
374 6.86649E+14 8.21062E+2
374 9.10298E+14 8.19562E+2
374 1.20679E+15 8.17663E+2
374 1.59986E+15 8.15263E+2
374 2.12095E+15 8.12234E+2
374 2.81177E+15 8.08419E+2
374 3.72759E+15 8.03626E+2
374 4.94171E+15 7.97623E+2
374 6.55129E+15 7.90137E+2
374 8.68511E+15 7.80845E+2
374 1.15140E+16 7.69385E+2
374 1.52642E+16 7.55357E+2
374 2.02359E+16 7.38347E+2
374 2.68270E+16 7.17954E+2
374 3.55648E+16 6.93836E+2
374 4.71487E+16 6.65769E+2
374 6.25055E+16 6.33717E+2
374 8.28643E+16 5.97892E+2
374 1.09854E+17 5.58790E+2
374 1.45635E+17 5.17225E+2
374 1.93070E+17 4.74239E+2
374 2.55955E+17 4.31066E+2
374 3.39322E+17 3.88916E+2
374 4.49843E+17 3.48947E+2
374 5.96362E+17 3.11953E+2
374 7.90604E+17 2.78578E+2
374 1.04811E+18 2.49046E+2
374 1.38950E+18 2.23381E+2
374 1.84207E+18 2.01394E+2
374 2.44205E+18 1.82762E+2
374 3.23746E+18 1.67051E+2
374 4.29193E+18 1.53891E+2
374 5.68987E+18 1.42885E+2
374 7.54312E+18 1.33673E+2
374 1.00000E+19 1.25908E+2
380 1.00000E+13 7.98523E+2
380 1.32571E+13 7.98484E+2
380 1.75751E+13 7.98434E+2
380 2.32995E+13 7.98370E+2
380 3.08884E+13 7.98290E+2
380 4.09492E+13 7.98187E+2
380 5.42868E+13 7.98056E+2
380 7.19686E+13 7.97891E+2
380 9.54095E+13 7.97680E+2
380 1.26486E+14 7.97413E+2
380 1.67683E+14 7.97073E+2
380 2.22300E+14 7.96642E+2
380 2.94705E+14 7.96095E+2
380 3.90694E+14 7.95401E+2
380 5.17947E+14 7.94521E+2
380 6.86649E+14 7.93406E+2
380 9.10298E+14 7.91993E+2
380 1.20679E+15 7.90207E+2
380 1.59986E+15 7.87949E+2
380 2.12095E+15 7.85101E+2
380 2.81177E+15 7.81515E+2
380 3.72759E+15 7.77012E+2
380 4.94171E+15 7.71373E+2
380 6.55129E+15 7.64339E+2
380 8.68511E+15 7.55609E+2
380 1.15140E+16 7.44839E+2
380 1.52642E+16 7.31649E+2
380 2.02359E+16 7.15644E+2
380 2.68270E+16 6.96435E+2
380 3.55648E+16 6.73689E+2
380 4.71487E+16 6.47171E+2
380 6.25055E+16 6.16821E+2
380 8.28643E+16 5.82809E+2
380 1.09854E+17 5.45573E+2
380 1.45635E+17 5.05856E+2
380 1.93070E+17 4.64648E+2
380 2.55955E+17 4.23081E+2
380 3.39322E+17 3.82335E+2
380 4.49843E+17 3.43539E+2
380 5.96362E+17 3.07545E+2
380 7.90604E+17 2.74886E+2
380 1.04811E+18 2.45950E+2
380 1.38950E+18 2.20744E+2
380 1.84207E+18 1.99110E+2
380 2.44205E+18 1.80714E+2
380 3.23746E+18 1.65224E+2
380 4.29193E+18 1.52204E+2
380 5.68987E+18 1.41313E+2
380 7.54312E+18 1.32198E+2
380 1.00000E+19 1.24549E+2
