T(K) Nd(cm-3) Mu(cm2/Vs)
211 6.24840E+17 5.35723E+2
424 1.35916E+16 6.46472E+2
364 7.70716E+16 6.54284E+2
328 2.59806E+17 5.13491E+2
439 2.60851E+15 6.42113E+2
424 2.39545E+13 6.95117E+2
254 3.20910E+15 1.81704E+3
242 4.40575E+17 5.37152E+2
271 4.54075E+13 1.67879E+3
206 7.72406E+14 2.94745E+3
470 1.48742E+15 5.71646E+2
419 5.47407E+17 3.44871E+2
298 3.49992E+18 2.96454E+2
342 4.27547E+14 1.04170E+3
470 1.58981E+16 5.40107E+2
464 6.31559E+14 5.87608E+2
244 3.40675E+17 5.81255E+2
233 1.14307E+14 2.29897E+3
401 3.82509E+17 3.91563E+2
419 3.26340E+18 2.42499E+2
300 2.17892E+16 1.10676E+3
411 7.87203E+18 2.23835E+2
296 9.96761E+14 1.38055E+3
269 4.26719E+13 1.70259E+3
438 1.40012E+13 6.54109E+2
296 2.11591E+18 3.20252E+2
272 1.65480E+14 1.65800E+3
288 6.82183E+18 2.81988E+2
437 1.55129E+18 2.65982E+2
387 3.39663E+18 2.53019E+2
216 7.40400E+17 5.01531E+2
434 9.53464E+13 6.65305E+2
284 5.17134E+16 9.88373E+2
206 4.24162E+16 1.55200E+3
465 3.78842E+15 5.76439E+2
283 5.06151E+17 4.60983E+2
382 1.97655E+13 8.45283E+2
376 9.13233E+16 6.04427E+2
482 3.12103E+13 5.51357E+2
411 2.62185E+15 7.22603E+2
345 3.67183E+13 1.02853E+3
453 6.05958E+17 3.17723E+2
327 1.51696E+13 1.14648E+3
416 4.64728E+13 7.19657E+2
291 1.88844E+15 1.41351E+3
291 2.00798E+16 1.17323E+3
418 7.71615E+17 3.17486E+2
487 7.38541E+16 4.48577E+2
422 5.89478E+14 6.97414E+2
462 1.30124E+14 5.92678E+2
486 1.55586E+18 2.48802E+2
212 2.67395E+16 1.76482E+3
409 6.40084E+16 5.81120E+2
210 9.86314E+16 1.07468E+3
429 1.05213E+17 4.99751E+2
337 1.67313E+16 9.43706E+2
358 5.83525E+17 3.77824E+2
452 1.19746E+17 4.57984E+2
351 1.11845E+16 9.10561E+2
262 2.99056E+16 1.27422E+3
381 1.73382E+16 7.64612E+2
427 2.59501E+17 4.10309E+2
405 2.85488E+17 4.19896E+2
284 9.51944E+15 1.35095E+3
248 9.49710E+14 1.97479E+3
284 7.67362E+14 1.50276E+3
420 1.21495E+17 4.98054E+2
483 5.20850E+14 5.46785E+2
351 1.69757E+14 9.92557E+2
315 3.24549E+13 1.23713E+3
228 8.99955E+18 3.21334E+2
452 7.12470E+16 4.97953E+2
342 2.79403E+14 1.04501E+3
429 1.33746E+14 6.79839E+2
385 1.42866E+17 5.27866E+2
472 1.23271E+16 5.43243E+2
277 2.30074E+16 1.24092E+3
477 2.67271E+16 5.10954E+2
280 1.31286E+17 7.42080E+2
225 2.59867E+17 6.82813E+2
352 2.84041E+18 2.74717E+2
213 2.50997E+15 2.60345E+3
243 1.82535E+18 3.75890E+2
461 1.58903E+17 4.23395E+2
429 5.90231E+17 3.32762E+2
405 1.32136E+16 7.01157E+2
445 1.01582E+18 2.86219E+2
399 5.10423E+13 7.78252E+2
259 1.39856E+14 1.84290E+3
282 8.58193E+18 2.80278E+2
494 1.50283E+13 5.27290E+2
477 8.66111E+17 2.82613E+2
399 5.90089E+17 3.50164E+2
336 9.92465E+16 6.76344E+2
320 5.79736E+16 8.25227E+2
244 7.50378E+16 1.04165E+3
219 1.44543E+18 4.23557E+2
253 1.63048E+18 3.72693E+2
256 1.17818E+18 3.94823E+2
395 1.26572E+15 7.84877E+2
209 3.00551E+16 1.72892E+3
405 3.35448E+13 7.56860E+2
317 1.73647E+18 3.17326E+2
254 6.08672E+16 1.07222E+3
470 1.77190E+13 5.75204E+2
271 3.99027E+17 5.12519E+2
465 1.36558E+15 5.82187E+2
296 1.08315E+14 1.40239E+3
213 2.72974E+17 6.98690E+2
408 7.45931E+13 7.47585E+2
374 4.19096E+15 8.52354E+2
411 4.49195E+17 3.67997E+2
337 8.00474E+16 7.13223E+2
467 9.34646E+13 5.83017E+2
484 1.60983E+15 5.41374E+2
221 1.72187E+16 1.87598E+3
408 1.74727E+18 2.71347E+2
450 3.32078E+15 6.10548E+2
456 1.13852E+17 4.56920E+2
232 4.69069E+13 2.33184E+3
236 9.60050E+17 4.38066E+2
413 2.10432E+14 7.27954E+2
409 2.48110E+18 2.55684E+2
231 9.87994E+18 3.16136E+2
336 1.48320E+13 1.08614E+3
409 7.90530E+16 5.59580E+2
465 1.86598E+18 2.47723E+2
333 4.28747E+18 2.69905E+2
388 2.15322E+15 8.07074E+2
380 2.60686E+17 4.54964E+2
375 5.06328E+16 6.82593E+2
460 1.02694E+15 5.93674E+2
492 6.30878E+13 5.30978E+2
287 9.94849E+16 7.98467E+2
446 1.60012E+17 4.38262E+2
381 3.55919E+17 4.15835E+2
415 2.62286E+14 7.21203E+2
490 2.44481E+13 5.34685E+2
462 4.60416E+14 5.93250E+2
273 1.05699E+16 1.43083E+3
431 4.30157E+15 6.56663E+2
267 1.02127E+15 1.69741E+3
491 4.24816E+16 4.70134E+2
351 1.96932E+14 9.91865E+2
455 8.76254E+17 2.91142E+2
478 2.42066E+13 5.59186E+2
300 8.79614E+13 1.36157E+3
421 2.70486E+16 6.22410E+2
473 5.37054E+18 2.13142E+2
472 8.68597E+15 5.48719E+2
347 5.94516E+14 1.01186E+3
286 1.58978E+13 1.50480E+3
463 2.97280E+16 5.30646E+2
343 1.50828E+13 1.04278E+3
480 9.83635E+15 5.32547E+2
397 8.36923E+16 5.74914E+2
411 2.11164E+18 2.61731E+2
419 1.72539E+18 2.67595E+2
222 9.06013E+13 2.56380E+3
346 5.15544E+18 2.58466E+2
420 1.17255E+15 7.02546E+2
408 6.35404E+16 5.84033E+2
354 4.46928E+18 2.58683E+2
296 1.24372E+18 3.54301E+2
314 2.85545E+13 1.24601E+3
275 2.64129E+13 1.62735E+3
390 1.58925E+17 5.07593E+2
269 9.80751E+16 8.55273E+2
236 8.02604E+17 4.59485E+2
474 1.47793E+18 2.55165E+2
345 6.01794E+18 2.54712E+2
265 1.21450E+14 1.75825E+3
436 3.88286E+15 6.43896E+2
314 5.07486E+15 1.17061E+3
500 7.31808E+18 2.00609E+2
329 3.57508E+17 4.63248E+2
260 7.82521E+18 2.97837E+2
478 4.96787E+18 2.13672E+2
354 7.76060E+14 9.70265E+2
265 1.54866E+16 1.43421E+3
224 1.75291E+15 2.41350E+3
374 4.14852E+13 8.79460E+2
380 1.83569E+13 8.55282E+2
487 7.69352E+16 4.45335E+2
286 2.06806E+16 1.20347E+3
246 8.53763E+14 2.01377E+3
263 5.78754E+15 1.62771E+3
423 3.13876E+16 6.08180E+2
317 4.12992E+14 1.21313E+3
212 4.29305E+17 5.99132E+2
243 1.99723E+15 2.01957E+3
452 1.19774E+16 5.84507E+2
355 2.75668E+15 9.48619E+2
455 1.51269E+16 5.70409E+2
443 1.18752E+13 6.40342E+2
493 3.17883E+17 3.42714E+2
361 1.60277E+18 2.97023E+2
460 6.19360E+17 3.12454E+2
296 1.21423E+15 1.37647E+3
333 2.77267E+14 1.09866E+3
366 1.42195E+13 9.17821E+2
284 1.33926E+14 1.52114E+3
462 1.05980E+14 5.94608E+2
206 5.50887E+13 3.01549E+3
411 2.73817E+17 4.19305E+2
283 2.14133E+13 1.53927E+3
342 3.62591E+16 8.27419E+2
401 1.38750E+15 7.64285E+2
280 3.78626E+18 3.05477E+2
471 2.91068E+18 2.29659E+2
486 9.11183E+13 5.42396E+2
231 2.56938E+15 2.21353E+3
234 1.96496E+17 7.37107E+2
433 2.00727E+18 2.55612E+2
290 1.34512E+16 1.25029E+3
237 6.50862E+18 3.22745E+2
327 5.09038E+13 1.14742E+3
372 3.26074E+14 8.85507E+2
293 9.87733E+16 7.84680E+2
431 9.82566E+17 2.94209E+2
423 8.51000E+14 6.92095E+2
308 1.60211E+13 1.29053E+3
360 1.90241E+17 5.22347E+2
297 1.56094E+17 6.63119E+2
310 1.04502E+16 1.14119E+3
415 7.12623E+16 5.58902E+2
