T(K) Nd(cm-3) Mu(cm2/Vs)
337 2.65027E+14 5.28716E+8
397 7.50252E+17 2.60906E+7
380 2.46952E+13 5.59132E+7
213 1.67670E+14 6.46630E+13
471 4.91747E+17 1.73379E+6
433 3.17591E+17 6.09800E+6
360 4.42649E+13 1.51046E+8
472 6.48314E+16 1.71307E+6
479 1.28021E+17 1.38778E+6
309 3.35854E+18 3.33033E+9
220 2.24656E+15 2.45087E+13
348 9.68926E+17 2.78257E+8
285 7.47900E+17 2.16603E+10
297 4.13814E+17 8.24512E+9
448 3.05894E+13 3.64094E+6
419 4.05343E+18 1.05845E+7
309 4.17387E+16 3.25785E+9
496 6.63523E+16 8.62259E+5
497 1.80556E+15 8.17498E+5
286 1.20649E+17 1.90984E+10
378 2.28390E+18 5.92403E+7
269 3.12161E+15 8.66531E+10
364 1.77572E+18 1.17767E+8
316 9.35621E+14 1.97544E+9
226 6.51333E+14 9.91152E+12
327 3.92000E+14 9.79129E+8
466 8.79975E+15 2.03486E+6
318 9.70763E+16 1.74203E+9
392 1.35745E+14 3.11977E+7
255 2.28615E+15 3.49641E+11
409 4.10123E+18 1.52553E+7
267 2.24004E+13 1.06984E+11
213 9.23730E+13 6.70890E+13
481 2.31613E+18 1.30311E+6
252 3.85175E+17 4.57049E+11
370 3.38555E+16 8.75302E+7
404 8.36947E+13 1.92831E+7
294 8.73700E+16 1.02951E+10
361 7.90898E+18 1.38480E+8
483 2.27006E+14 1.23753E+6
341 2.55254E+13 4.12885E+8
298 9.52727E+14 7.51693E+9
461 2.04043E+14 2.36116E+6
357 3.23780E+13 1.69462E+8
233 6.61530E+18 4.31649E+12
317 1.26586E+15 1.95047E+9
280 4.99353E+15 3.05943E+10
446 2.43390E+17 3.94535E+6
382 1.40291E+18 4.98149E+7
238 1.66704E+13 2.39249E+12
286 6.76381E+14 1.94714E+10
241 2.13679E+16 1.64780E+12
250 8.09958E+18 5.72969E+11
202 2.87922E+17 3.81451E+14
417 3.18915E+18 1.14067E+7
461 1.78246E+14 2.37610E+6
308 3.14331E+17 3.62646E+9
436 2.80603E+13 5.55489E+6
409 1.17377E+15 1.54075E+7
384 4.10736E+13 4.61093E+7
382 7.65340E+13 4.89172E+7
431 1.02325E+14 6.63081E+6
215 2.11497E+16 4.89731E+13
215 6.26994E+18 5.00172E+13
200 4.98264E+17 4.88237E+14
461 1.60388E+13 2.40584E+6
214 6.08697E+18 5.72475E+13
408 6.86526E+15 1.58967E+7
319 4.83479E+15 1.67468E+9
347 5.73219E+18 2.94723E+8
321 2.09490E+16 1.45803E+9
328 3.42154E+18 9.11060E+8
457 3.46251E+14 2.70505E+6
268 7.23269E+18 9.44619E+10
386 1.54927E+16 4.08409E+7
451 8.88508E+18 3.28267E+6
317 1.29694E+15 1.89757E+9
309 2.18257E+15 3.40903E+9
389 2.63393E+16 3.61129E+7
317 1.81212E+16 1.86569E+9
498 9.84147E+13 8.00445E+5
258 1.65942E+15 2.62885E+11
425 3.85680E+16 8.36989E+6
320 9.97241E+15 1.52162E+9
209 2.90137E+14 1.08795E+14
246 4.38991E+16 8.96026E+11
487 8.90152E+13 1.08518E+6
446 4.75957E+17 3.94712E+6
471 6.77766E+16 1.77710E+6
431 1.46212E+13 6.76955E+6
344 9.57546E+14 3.58319E+8
450 5.76645E+14 3.41656E+6
210 1.38606E+18 9.84326E+13
320 2.75535E+16 1.57757E+9
404 1.79913E+14 1.92817E+7
284 1.09112E+13 2.30745E+10
256 1.79390E+15 3.07566E+11
445 1.84320E+13 4.07058E+6
281 5.21626E+18 2.82187E+10
459 2.28259E+13 2.52890E+6
220 1.99089E+17 2.29122E+13
375 1.02184E+13 7.10992E+7
453 2.14390E+15 3.12435E+6
262 5.58124E+18 1.63225E+11
277 3.26813E+13 4.27160E+10
272 2.57801E+17 6.60908E+10
405 1.24810E+14 1.79665E+7
406 7.75201E+17 1.75024E+7
334 2.80687E+16 6.30296E+8
297 5.73045E+14 8.14394E+9
482 2.77446E+16 1.26093E+6
230 9.97403E+16 5.74938E+12
202 3.49461E+18 3.87195E+14
252 2.72291E+16 4.87577E+11
219 1.00748E+17 2.57711E+13
244 1.12597E+18 1.07946E+12
447 1.23984E+18 3.77212E+6
370 7.08862E+15 8.81238E+7
378 5.65927E+14 6.07820E+7
412 2.51846E+15 1.39617E+7
353 3.75532E+18 2.17468E+8
251 5.47138E+13 5.44230E+11
269 3.40966E+15 8.84402E+10
481 5.84846E+16 1.30882E+6
460 2.25826E+13 2.48107E+6
432 6.78161E+13 6.32873E+6
271 8.77417E+13 6.80213E+10
259 3.95801E+16 2.19078E+11
411 5.87935E+15 1.40251E+7
317 8.22449E+18 1.91166E+9
248 4.10250E+14 7.57719E+11
430 6.42445E+17 6.84403E+6
486 3.88124E+14 1.13687E+6
231 1.78317E+15 5.23023E+12
446 6.98649E+14 3.91580E+6
314 7.83350E+17 2.34421E+9
225 6.94170E+16 1.22865E+13
437 2.39367E+17 5.41618E+6
405 4.28162E+14 1.86329E+7
372 2.63270E+13 7.92094E+7
456 1.05614E+16 2.77702E+6
381 1.95745E+17 5.34165E+7
342 1.14063E+18 3.89667E+8
458 7.65141E+16 2.60935E+6
311 4.81738E+17 2.89485E+9
291 9.68980E+17 1.27609E+10
249 1.14745E+14 6.51973E+11
408 8.92970E+13 1.63662E+7
329 2.36057E+14 8.70269E+8
317 2.45603E+13 1.89103E+9
265 3.79820E+14 1.26665E+11
275 1.18063E+17 4.93216E+10
267 9.72418E+17 1.07012E+11
211 4.58750E+16 8.52555E+13
257 1.19606E+18 2.69336E+11
214 2.95021E+17 5.34542E+13
291 2.93153E+17 1.24579E+10
456 7.32976E+16 2.81971E+6
389 2.69618E+18 3.69505E+7
301 3.17295E+15 5.67816E+9
473 7.56510E+17 1.65181E+6
335 1.05419E+14 5.89956E+8
279 1.58483E+17 3.34670E+10
303 2.49901E+15 4.97393E+9
369 7.52342E+16 9.40299E+7
448 3.47047E+18 3.69460E+6
365 1.88948E+15 1.14832E+8
287 2.37841E+14 1.76564E+10
201 3.39355E+14 3.99743E+14
365 1.01573E+15 1.12582E+8
345 7.93809E+13 3.38633E+8
276 1.34744E+16 4.48496E+10
331 3.44096E+14 7.86316E+8
434 2.35024E+16 5.91192E+6
428 1.13115E+13 7.51529E+6
449 4.87743E+14 3.59199E+6
220 6.25261E+16 2.35002E+13
222 3.11129E+16 1.78052E+13
269 1.71488E+13 8.89945E+10
380 4.56685E+14 5.55105E+7
496 2.36495E+13 8.61958E+5
205 1.16980E+15 2.29998E+14
400 3.94395E+14 2.23420E+7
328 6.93258E+15 9.46440E+8
300 6.76806E+17 6.39326E+9
402 8.50277E+18 2.07193E+7
458 2.94989E+13 2.62131E+6
364 1.61151E+16 1.22480E+8
439 8.49199E+13 5.04487E+6
452 5.28553E+13 3.18919E+6
200 1.81430E+14 4.64017E+14
346 1.88462E+15 3.23477E+8
322 5.21221E+15 1.36933E+9
234 9.08126E+13 3.70170E+12
319 5.08955E+14 1.61961E+9
436 6.93614E+17 5.65010E+6
398 9.63042E+16 2.47459E+7
430 2.71400E+17 6.93502E+6
348 3.49519E+18 2.77267E+8
361 1.24198E+14 1.42267E+8
482 1.23489E+16 1.26998E+6
335 1.09287E+14 6.09731E+8
262 3.19219E+15 1.63773E+11
418 1.27243E+14 1.07562E+7
279 1.52886E+14 3.56689E+10
407 8.47418E+18 1.66378E+7
371 5.28833E+18 8.38647E+7
324 4.87091E+16 1.18724E+9
298 5.86026E+16 7.58118E+9
266 1.18591E+16 1.19043E+11
408 3.20078E+15 1.61103E+7
405 4.37279E+14 1.80744E+7
463 4.65634E+14 2.27693E+6
226 1.55180E+16 9.81694E+12
210 2.93656E+17 9.53881E+13
336 2.27964E+18 5.68199E+8
315 2.30275E+16 2.14412E+9
388 1.08690E+13 3.76686E+7
495 1.15446E+18 8.75600E+5
217 6.56256E+13 3.33356E+13
212 4.86166E+17 7.69429E+13
258 1.22171E+18 2.51226E+11
427 2.93833E+13 7.58289E+6
402 8.79323E+16 2.08366E+7
214 8.29310E+16 5.12598E+13
422 3.88981E+17 9.46629E+6
