T(K) Nd(cm-3) Mu(cm2/Vs)
264 5.34599E+13 1.78291E+3
303 2.19306E+14 1.31086E+3
434 5.01048E+17 2.88777E+2
392 2.23924E+18 1.81959E+2
250 6.08862E+17 4.31472E+2
274 7.97921E+15 1.49250E+3
284 7.78865E+18 1.61394E+2
354 4.88178E+17 3.56060E+2
491 1.48595E+13 4.64385E+2
462 6.39528E+16 4.37523E+2
345 7.25537E+18 1.42686E+2
250 1.09503E+14 2.00032E+3
496 4.66997E+18 1.24036E+2
268 9.30577E+15 1.54317E+3
325 4.36906E+16 8.65402E+2
257 3.51468E+18 2.14847E+2
267 7.33179E+13 1.72673E+3
265 2.01863E+14 1.75407E+3
452 9.41654E+16 4.27752E+2
346 7.23387E+14 9.71577E+2
452 6.35220E+14 5.49334E+2
410 6.93238E+15 6.53015E+2
252 1.40208E+16 1.66591E+3
341 8.71483E+18 1.37964E+2
491 9.99283E+14 4.59996E+2
293 1.59337E+17 6.83134E+2
417 1.56323E+15 6.45550E+2
225 1.71265E+13 2.54601E+3
469 6.93847E+13 5.10106E+2
245 3.01098E+15 1.99791E+3
277 3.03430E+18 2.12418E+2
381 1.66050E+13 7.95386E+2
344 2.24633E+18 1.99278E+2
273 2.89023E+16 1.27230E+3
452 4.63170E+17 2.84151E+2
282 2.19742E+14 1.53197E+3
487 2.17136E+18 1.56920E+2
447 1.79760E+13 5.65147E+2
212 1.04814E+15 2.84952E+3
427 2.00781E+17 3.93417E+2
201 8.04598E+18 2.12877E+2
333 1.85693E+13 1.06601E+3
322 1.40916E+14 1.14430E+3
314 5.55346E+17 3.73479E+2
243 2.30786E+16 1.63282E+3
465 3.78809E+17 2.93332E+2
281 1.15816E+14 1.54753E+3
263 1.98599E+14 1.78347E+3
335 3.02696E+13 1.04982E+3
461 4.60696E+18 1.30882E+2
458 4.40388E+18 1.32988E+2
480 1.01843E+17 3.82631E+2
372 1.38378E+14 8.32537E+2
387 3.32330E+16 6.56956E+2
422 2.92921E+13 6.38980E+2
361 1.36338E+14 8.88320E+2
223 2.26851E+15 2.49194E+3
259 1.43517E+17 8.19657E+2
359 1.03694E+18 2.58284E+2
453 2.13401E+17 3.57247E+2
220 4.59362E+14 2.64566E+3
395 2.77293E+13 7.36083E+2
494 1.82702E+15 4.53245E+2
437 1.52975E+17 4.07962E+2
253 7.79382E+14 1.92919E+3
202 2.29609E+14 3.25282E+3
297 4.17189E+16 1.01851E+3
380 1.45006E+17 5.07230E+2
445 2.06447E+14 5.68002E+2
217 4.10613E+14 2.72861E+3
486 1.92248E+16 4.42292E+2
407 7.73263E+13 6.88311E+2
431 1.44540E+18 1.97615E+2
488 4.09264E+18 1.29908E+2
327 8.48074E+14 1.09928E+3
336 6.89278E+13 1.04075E+3
226 3.22738E+17 6.38039E+2
391 6.93528E+16 5.77001E+2
420 6.25103E+16 5.18286E+2
445 2.39572E+14 5.69809E+2
286 3.67615E+13 1.48724E+3
203 3.94359E+16 1.87326E+3
490 1.41626E+18 1.79649E+2
383 1.58480E+15 7.73798E+2
468 1.99794E+15 5.07023E+2
211 1.24726E+13 2.93500E+3
260 1.29896E+17 8.54524E+2
436 1.28825E+18 2.04042E+2
276 2.96406E+16 1.24113E+3
370 9.40169E+14 8.40295E+2
423 7.32465E+14 6.30741E+2
322 1.64717E+15 1.12303E+3
409 1.04183E+18 2.32708E+2
494 1.36566E+16 4.34806E+2
413 1.69868E+14 6.65577E+2
339 2.98841E+13 1.02397E+3
495 6.72009E+17 2.28280E+2
408 1.00951E+16 6.47185E+2
460 4.32437E+15 5.18928E+2
353 4.12248E+17 3.82047E+2
225 7.66951E+15 2.23836E+3
328 1.34452E+16 9.92970E+2
444 2.76409E+16 5.14483E+2
234 2.75125E+13 2.34005E+3
279 6.14822E+16 1.01879E+3
291 1.49064E+17 7.07598E+2
343 4.42941E+13 9.94460E+2
229 3.18098E+17 6.35920E+2
340 4.43864E+17 3.83756E+2
432 1.91459E+16 5.58191E+2
474 9.36911E+15 4.78635E+2
385 1.44346E+13 7.77892E+2
213 2.22272E+17 8.11129E+2
298 6.53701E+16 9.04200E+2
327 2.08009E+17 5.44285E+2
212 9.82061E+18 1.93908E+2
427 1.57575E+17 4.19672E+2
212 2.91363E+14 2.89326E+3
491 3.95433E+15 4.54865E+2
394 4.07902E+13 7.39906E+2
236 8.94626E+18 1.80850E+2
475 5.48424E+13 4.96055E+2
482 8.67746E+16 3.89135E+2
234 6.72882E+16 1.26533E+3
216 1.58201E+14 2.77684E+3
217 6.78126E+14 2.72276E+3
253 1.87038E+13 1.95022E+3
457 1.62870E+15 5.33124E+2
449 1.37045E+13 5.59692E+2
388 7.13159E+18 1.31992E+2
308 1.92653E+17 6.00082E+2
245 1.02299E+14 2.09439E+3
304 5.15967E+16 9.31169E+2
395 2.82153E+15 7.20646E+2
399 5.66574E+16 5.76641E+2
222 2.82145E+17 6.93022E+2
417 1.39758E+16 6.09027E+2
380 6.17727E+18 1.38363E+2
432 1.77812E+16 5.61888E+2
278 2.62243E+15 1.53502E+3
256 6.59819E+13 1.90522E+3
448 8.44979E+13 5.60039E+2
249 1.68181E+16 1.65474E+3
342 3.21382E+18 1.78178E+2
283 3.58095E+17 4.97845E+2
429 3.42584E+17 3.32146E+2
420 2.93032E+13 6.43451E+2
497 2.76097E+15 4.45046E+2
314 1.76928E+14 1.21202E+3
493 1.06510E+13 4.59640E+2
416 8.45176E+16 5.00789E+2
435 7.59313E+14 5.93219E+2
365 7.91629E+18 1.34391E+2
202 1.10287E+18 4.03656E+2
483 8.58687E+18 1.09471E+2
361 3.93038E+15 8.63506E+2
402 9.94036E+18 1.20143E+2
211 2.02410E+14 2.93538E+3
308 5.91507E+17 3.68965E+2
338 1.03030E+13 1.03190E+3
470 1.98943E+18 1.65878E+2
310 7.43206E+15 1.16146E+3
480 4.35669E+13 4.86654E+2
475 1.41960E+18 1.84365E+2
334 9.21274E+17 2.86590E+2
409 5.36512E+17 2.98652E+2
438 9.52229E+13 5.88668E+2
462 8.22801E+16 4.22345E+2
396 1.21168E+13 7.31613E+2
270 6.34109E+16 1.06133E+3
426 1.53655E+18 1.95347E+2
246 5.86763E+13 2.08604E+3
319 3.68461E+16 9.21421E+2
375 1.99878E+15 8.06377E+2
226 4.93118E+17 5.19163E+2
351 6.18629E+15 9.02304E+2
438 2.60164E+14 5.87033E+2
354 2.93054E+18 1.79243E+2
399 2.62972E+17 3.94951E+2
344 1.26879E+17 6.05107E+2
267 2.33091E+14 1.72315E+3
333 4.84420E+14 1.05894E+3
310 4.10189E+18 1.78296E+2
239 4.61038E+13 2.21766E+3
399 8.24218E+13 7.19425E+2
450 9.36103E+15 5.31886E+2
448 1.11784E+17 4.21140E+2
354 2.80458E+18 1.81566E+2
297 5.05120E+13 1.36609E+3
299 6.84693E+14 1.34137E+3
347 4.12069E+16 7.79192E+2
202 9.95276E+16 1.26967E+3
389 1.95655E+16 6.86369E+2
419 3.31718E+13 6.46682E+2
492 1.86780E+16 4.32752E+2
334 2.23194E+13 1.05874E+3
341 2.02341E+16 8.86996E+2
438 4.13277E+17 3.05057E+2
424 2.38656E+18 1.68560E+2
218 2.12882E+16 2.01157E+3
437 9.04269E+17 2.31693E+2
447 1.11011E+18 2.11260E+2
235 2.53144E+16 1.69462E+3
270 1.71190E+14 1.69505E+3
349 8.49501E+13 9.57588E+2
223 2.68672E+15 2.46784E+3
362 1.01856E+16 8.29159E+2
220 7.61675E+15 2.34121E+3
396 4.56194E+15 7.07902E+2
203 6.68050E+14 3.18237E+3
268 3.15741E+17 5.54868E+2
433 1.08582E+14 6.03576E+2
202 9.39052E+14 3.16378E+3
286 6.89150E+14 1.47426E+3
222 4.62328E+13 2.62714E+3
458 1.60193E+15 5.31512E+2
448 1.28150E+15 5.57597E+2
397 1.29838E+15 7.20305E+2
473 9.53440E+14 4.98015E+2
237 6.60507E+15 2.05597E+3
211 1.28292E+17 1.07311E+3
378 1.56493E+18 2.12151E+2
212 1.53365E+18 3.37278E+2
347 6.10838E+14 9.67635E+2
409 3.92340E+15 6.64093E+2
435 5.82178E+13 5.97842E+2
